資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
92436,107年新竹市政府各機關編制員額一覽表,新竹市政府,公共資訊,107年新竹市政府各機關編制員額一覽表,序號;機關名稱;編制員額數,每日,政府資料開放授權條款-第1版,,2018/10/01 00:00,2018/10/11 12:23,107年新竹市政府各機關編制員額一覽表
92437,新竹市家庭福利服務中心,新竹市政府,公共資訊,新竹市家庭福利服務中心資訊,新竹市家庭福利服務中心資訊,每日,政府資料開放授權條款-第1版,,2018/08/07 00:00,2018/10/11 12:27,新竹市家庭福利服務中心資訊
92438,新竹市老人福利機構歷年評鑑成績,新竹市政府,公共資訊,新竹市老人福利機構歷年評鑑成績、評鑑年度、機構名稱、負責人、地址、電話、收容對象、核家收容人數、立案日期、評鑑辦理單位,評鑑年度;評鑑成績;機構名稱;負責人;地址;電話;收容對象;核家收容人數;立案日期;評鑑辦理單位,每日,政府資料開放授權條款-第1版,,2018/08/07 00:00,2018/10/11 12:27,新竹市老人福利機構歷年評鑑成績、評鑑年度、機構名稱、負責人、地址、電話、收容對象、核家收容人數、立案日期、評鑑辦理單位
92439,新竹市中低收入老人補助裝置假牙,新竹市政府,公共資訊,新竹市中低收入老人補助裝置假牙相關資料,107年診所名單,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 12:27,新竹市中低收入老人補助裝置假牙相關資料
92440,新竹市婦女心理輔導或家庭諮詢機構,新竹市政府,公共資訊,新竹市婦女心理輔導或家庭諮詢機構,婦女館提供免費心理諮商,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:28,新竹市婦女心理輔導或家庭諮詢機構
92441,新竹市公園綠地可出借公告場所,新竹市政府,公共資訊,序號、場地名稱、場地位置、管理單位,序號;場地名稱;場地位置;管理單位,每日,政府資料開放授權條款-第1版,,2018/09/20 00:00,2018/10/11 12:30,序號、場地名稱、場地位置、管理單位
92442,新竹市親山步道,新竹市政府,公共資訊,序號、名稱、行政區、路線、總長(m),序號;名稱;行政區;路線;總長,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:30,序號、名稱、行政區、路線、總長(m)
92443,新竹市各公園遊樂設施統計,新竹市政府,公共資訊,序號、行政區、公園名稱、位置、傳統遊具、特色或共融式遊具,序號;行政區;公園名稱;位置;傳統遊具;特色或共融式遊具,每日,政府資料開放授權條款-第1版,,2018/10/04 00:00,2018/10/11 12:31,序號、行政區、公園名稱、位置、傳統遊具、特色或共融式遊具
92444,新竹轉運站每月發車數量,新竹市政府,公共資訊,新竹轉運站國道客運發車班次數,新竹轉運站107年7月發車班次,每日,政府資料開放授權條款-第1版,,2018/09/06 00:00,2018/10/11 12:32,新竹轉運站國道客運發車班次數
92445,新竹市公共設施用地計畫面積,新竹市政府,公共資訊,新竹市公共設施用地計畫面積,項目;公園;綠地;廣場;道路;溝渠;兒童遊樂場;停車場,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:33,新竹市公共設施用地計畫面積
92446,新竹市都市計畫土地使用發展現況統計,新竹市政府,公共資訊,新竹市都市計畫土地使用發展現況統計,都市計畫名稱;都市計畫區面積;都市發展用地總計計畫面積公頃;都市發展用地住宅區計畫面積公頃;都市發展用地商業區計畫面積公頃;都市發展用地工業區計畫面積公頃;都市發展用地其他分區計畫面積公頃;都市發展用地公共設施用地計畫面積公頃;非都市發展用地計畫面積公頃,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:34,新竹市都市計畫土地使用發展現況統計
92447,新竹市各都市計畫土地使用內容類型分析,新竹市政府,公共資訊,新竹市各都市計畫土地使用內容類型分析,都市計畫名稱;住宅區面積;商業區面積;工業區面積;文教區面積;農業區面積;保護區面積;河川區面積,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:35,新竹市各都市計畫土地使用內容類型分析
92215,臺中市長照ABC服務中心,臺中市政府衛生局‧企劃資訊科,老年安養,提供社區整體照顧服務體系服務方式及目前辦理區域,資源彙整機關;辦理單位 ;連絡電話 ;地址 ;服務項目; X坐標 ;Y坐標 ;備註 ;最後更新時間,每年,政府資料開放授權條款-第1版,,2018/05/30 12:00,2018/10/04 17:43,
92216,臺中市身心障礙者各區居家服務支援中心,臺中市政府衛生局‧企劃資訊科,公共資訊,提供民眾臺中市身心障礙者各區居家服務支援中心相關資訊,性質;資源彙整;機關辦理單位;成立日期;立案文號;聯絡人;連絡電話;地址;服務項目;服務區域;相關網址;X坐標;Y座標;備註;最後更新時間,每月,政府資料開放授權條款-第1版,,2018/05/29 12:00,2018/10/04 17:51,
92217,臺中市長青福利服務-居家服務,臺中市政府衛生局‧企劃資訊科,老年安養,提供居家服務單位名冊，服務區域、單位名稱、地址、電話,性質;資源彙整;機關辦理單位;成立日期;立案文號;聯絡人;連絡電話;地址;服務項目;服務區域;相關網址;X坐標;Y座標;備註;最後更新時間,每年,政府資料開放授權條款-第1版,,2018/05/30 12:00,2018/10/04 17:58,
92232,臺中市日間照顧中心,臺中市政府衛生局‧企劃資訊科,老年安養,依據衛生福利部推展日間照顧中心設置相關原則辦理,性質;主管機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;可服務人數;相關網站;X坐標;Y坐標;備註;最後更新時間,每年,政府資料開放授權條款-第1版,,2018/10/04 12:00,2018/10/08 16:54,
92234,臺中市低(中低)收入老人暨原住民活動假牙補助計畫合約診所名單,臺中市政府社會局‧長青福利科,公共資訊,低(中低)收入老人暨原住民補助裝置假牙實施計畫,區域;醫事機構名稱;電話;地址;X坐標;Y坐標;備註;最後更新日期,每年,政府資料開放授權條款-第1版,,2018/10/05 13:44,2018/10/05 13:44,
92235,苗栗縣政府媒體事務中心106年度決算書,苗栗縣政府媒體事務中心,公共資訊,苗栗縣政府媒體事務中心106年度決算書,,每年,政府資料開放授權條款-第1版,,2018/10/05 00:00,2018/10/05 16:18,
92282,9月化粧品衛生管理,苗栗縣政府衛生局,生活安全及品質,9月化粧品衛生管理,,不更新,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/08 17:12,
92292,9月藥物檢查暨查獲違法統計,苗栗縣政府衛生局,生活安全及品質,9月藥物檢查暨查獲違法統計,,不更新,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/08 17:12,
