資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
103年雲林縣使用牌照稅稅源統計表,96002,103年雲林縣使用牌照稅稅源統計表,汽缸總排氣量;免稅輛數-總計;應稅輛數-總計;稅額-總計;自用小客車免稅輛數;自用小客車應稅輛數;自用小客車稅額;營業用小客車免稅輛數;營業用小客車應稅輛數;營業用小客車稅額;大客車免稅輛數;大客車應稅輛數;大客車稅額;貨車免稅輛數;貨車應稅輛數;貨車稅額;機器腳踏車免稅輛數;機器腳踏車應稅輛數;機器腳踏車稅額,雲林縣稅務局
104年雲林縣使用牌照稅稅源統計表,96004,104年雲林縣使用牌照稅稅源統計表,汽缸總排氣量;免稅輛數-總計;應稅輛數-總計;稅額-總計;自用小客車免稅輛數;自用小客車應稅輛數;自用小客車稅額;營業用小客車免稅輛數;營業用小客車應稅輛數;營業用小客車稅額;大客車免稅輛數;大客車應稅輛數;大客車稅額;貨車免稅輛數;貨車應稅輛數;貨車稅額;機器腳踏車免稅輛數;機器腳踏車應稅輛數;機器腳踏車稅額,雲林縣稅務局
105年雲林縣使用牌照稅稅源統計表,96007,105年雲林縣使用牌照稅稅源統計表,汽缸總排氣量;免稅輛數-總計;應稅輛數-總計;稅額-總計;自用小客車免稅輛數;自用小客車應稅輛數;自用小客車稅額;營業用小客車免稅輛數;營業用小客車應稅輛數;營業用小客車稅額;大客車免稅輛數;大客車應稅輛數;大客車稅額;貨車免稅輛數;貨車應稅輛數;貨車稅額;機器腳踏車免稅輛數;機器腳踏車應稅輛數;機器腳踏車稅額,雲林縣稅務局
106年雲林縣使用牌照稅稅源統計表,96008,106年雲林縣使用牌照稅稅源統計表,汽缸總排氣量或馬達最大馬力;免稅輛數-總計;應稅輛數-總計;稅額-總計;自用小客車免稅輛數;自用小客車應稅輛數;自用小客車稅額;營業用小客車免稅輛數;營業用小客車應稅輛數;營業用小客車稅額;大客車免稅輛數;大客車應稅輛數;大客車稅額;貨車免稅輛數;貨車應稅輛數;貨車稅額;曳引車免稅輛數;曳引車應稅輛數;曳引車稅額;機器腳踏車免稅輛數;機器腳踏車應稅輛數;機器腳踏車稅額;農村拼裝車免稅輛數;農村拼裝車應稅輛數;農村拼裝車稅額,雲林縣稅務局
106年10月娛樂稅稅源月報表,96013,106年10月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
106年11月娛樂稅稅源月報表,96014,106年11月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
106年12月娛樂稅稅源月報表,96015,106年12月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年1月娛樂稅稅源月報表,96016,107年1月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年2月娛樂稅稅源月報表,96017,107年2月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年3月娛樂稅稅源月報表,96018,107年3月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年4月娛樂稅稅源月報表,96019,107年4月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年5月娛樂稅稅源月報表,96021,107年5月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年6月娛樂稅稅源月報表,96022,107年6月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年7月娛樂稅稅源月報表,96023,107年7月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年8月娛樂稅稅源月報表,96024,107年8月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年9月娛樂稅稅源月報表,96025,107年9月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
雲林縣100~106年地價稅開徵概況－按納稅義務人性別分,96026,雲林縣100~106年地價稅開徵概況－按納稅義務人性別分,年別;戶數-合計;戶數-男性;戶數-女性;面積-合計;面積-男性;面積-女性;地價-合計;地價-男性;地價-女性;查定稅額-合計;查定稅額-男性;查定稅額-女性,雲林縣稅務局
雲林縣100~106年房屋稅開徵概況－按納稅義務人性別分,96027,雲林縣100~106年房屋稅開徵概況－按納稅義務人性別分,年別;戶數-合計;戶數-男性;戶數-女性;面積-合計;面積-男性;面積-女性;現值-合計;現值-男性;現值-女性,雲林縣稅務局
兒童及少年安置教養機構,97387,兒童及少年安置教養機構,A000101;A000102;A000103;A000104;A000105;A000106;A000107;A000108;A000109;A000110;A000111;A000112;A000113;A000114;A000115;A000116,雲林縣政府
早期療育服務通報轉介中心,97409,早期療育服務通報轉介中心,A000201;A000202;A000203;A000204;A000205;A000206;A000207;A000208;A000209;A000210;A000211;A000212;A000213;A000214;A000215,雲林縣政府
兒童及少年福利服務中心,97410,兒童及少年福利服務中心,A000301;A000302;A000303;A000304;A000305;A000306;A000307;A000308;A000309;A000310;A000311;A000312;A000313;A000314;A000315,雲林縣政府
早期療育服務個案管理中心,97412,早期療育服務個案管理中心,A000401;A000402;A000403;A000404;A000405;A000406;A000407;A000408;A000409;A000410;A000411;A000412;A000413;A000414;A000415,雲林縣政府
身心障礙住宿機構,97413,身心障礙住宿機構,A000501;A000502;A000503;A000504;A000505;A000506;A000507;A000508;A000509;A000510;A000511;A000512;A000513;A000514;A000515;A000516;A000517;A000518;A000519;A000520,雲林縣政府
身心障礙福利中心,97414,身心障礙福利服務中心,A000601;A000602;A000603;A000604;A000605;A000606;A000607;A000608;A000609;A000610;A000611;A000612;A000613;A000614;A000615,雲林縣政府
身心障礙日間照顧機構,97415,身心障礙日間照顧機構,A000701;A000702;A000703;A000704;A000705;A000706;A000707;A000708;A000709;A000710;A000711;A000712;A000713;A000714;A000715;A000716;A000717;A000718;A000719;A000720,雲林縣政府
公私協力托育資源中心,97418,公私協力托育資源中心,A000801;A000802;A000803;A000804;A000805;A000806;A000807;A000808;A000809;A000810;A000811;A000812,雲林縣政府
公私協力及私立托嬰中心,97419,公私協力及私立托嬰中心,A000901;A000902;A000903;A000904;A000905;A000906;A000907;A000908;A000909;A000910;A000911;A000912;A000913;A000914;A000915;A000916,雲林縣政府
老人福利機構,97420,老人福利機構,A001001;A001002;A001003;A001004;A001005;A001006;A001007;A001008;A001009;A001010;A001011;A001012;A001013;A001014;A001015;A001016;A001017;A001018;A001019;A001020;A001021;A001022;A001023,雲林縣政府
老人文康、福利服務中心,97421,老人文康、福利服務中心,A001101;A001102;A001103;A001104;A001105;A001106;A001107;A001108;A001109;A001110;A001111,雲林縣政府
婦女福利服務中心,97422,婦女福利服務中心,A001201;A001202;A001203;A001204;A001205;A001206;A001207;A001208;A001209;A001210;A001211;A001212,雲林縣政府
日間照顧中心,97424,日間照顧中心,A001401;A001402;A001403;A001404;A001405;A001406;A001407;A001408;A001409;A001410;A001411;A001412;A001413;A001414;A001415;A001416,雲林縣政府
輔具服務單位,97425,輔具服務單位,A001301;A001302;A001303;A001304;A001305;A001306;A001307;A001308;A001309;A001310;A001311;A001312;A001313,雲林縣政府
家庭暴力及性侵害防治中心,97426,家庭暴力及性侵害防治中心,A001501;A001502;A001503;A001504;A001505;A001506;A001507;A001508;A001509;A001510;A001511;,雲林縣政府
高風險家庭關懷輔導處遇服務提供單位,97428,高風險家庭關懷輔導處遇服務提供單位,A001801;A001802;A001803;A001804;A001805;A001806;A001807;A001808;A001809;A001810;A001811;A001812;A001813;A001814,雲林縣政府
社區照顧關懷據點,97429,社區照顧關懷據點,A001601;A001602;A001603;A001604;A001605;A001606;A001607;A001608;A001609;A001610;A001611;A001612;A001613,雲林縣政府
家庭/社會福利服務中心,97430,家庭/社會福利服務中心,A001701;A001702;A001703;A001704;A001705;A001706;A001707;A001708;A001709;A001710;A001711;A001712,雲林縣政府
避難收容所位置及收容人數,97431,避難收容所位置及收容人數,A001901;A001902;A001903;A001904;A001905;A001906;A001907;A001908;A001909;A001910;A001911;A001912;A001913,雲林縣政府
新住民家庭服務中心,97432,新住民家庭服務中心,A002001;A002002;A002003;A002004;A002005;A002006;A002007;A002008;A002009;A002010;A002011;A002012;A002013;A002014,雲林縣政府
實(食)物銀行,97433,實(食)物銀行,A002101;A002102;A002103;A002104;A002005;A002106;A002107;A002108;A002109;A002110;A002111;A002112;A002113,雲林縣政府
居家托育服務單位,97435,居家托育服務單位,A002201;A002202;A002203;A002204;A002205;A002206;A002207;A002208;A002209;A002210;A002211;A002212;A002213;A002214;A002215,雲林縣政府
社區活動中心,97436,社區活動中心,A002301;A002302;A002303;A002304;A002305;A002306;A002307;A002308;A002309;A002310;A002311;A002312,雲林縣政府
餐飲服務提供單位,97438,餐飲服務提供單位,A002401;A002402;A002403;A002404;A002405;A002406;A002407;A002408;A002409;A002410;A002411;A002412,雲林縣政府
身心障礙餐飲服務提供單位,97439,身心障礙餐飲服務提供單位,A002501;A002502;A002503;A002504;A002505;A002506;A002507;A002508;A002509;A002510;A002511;A002512,雲林縣政府
交通接送服務,97440,交通接送服務,A002601;A002602;A002603;A002604;A002605;A002606;A002607;A002608;A002609;A002610;A002611;A002612,雲林縣政府
身心障礙托育養護服務提供單位,97441,身心障礙托育養護服務提供單位,A002701;A002702;A002703;A002704;A002705;A002706;A002707;A002708;A002709;A002710;A002711;A002712;A002713;A002714;A002715;A002716;A002717;A002718;A002719;A002720,雲林縣政府
急難救助提供單位,97442,急難救助提供單位,A002801;A002802;A002803;A002804;A002805;A002806;A002807;A002808;A002809;A002810;A002811,雲林縣政府
單親家庭服務提供單位,97443,單親家庭服務提供單位,A002901;A002902;A002903;A002904;A002905;A002906;A002907;A002908;A002909;A002910;A002911;A002912;A002913,雲林縣政府
喘息服務提供單位,97444,喘息服務提供單位,A003001;A003002;A003003;A003004;A003005;A003006;A003007;A003008;A003009;A003010;A003011;A003012;A003013;A003014;A003015;A003016;A003017,雲林縣政府
居家護理機構,97491,居家護理機構,A006101;A006102;A006103;A006104;A006105;A006106;A006107;A006108;A006109;A006110;A006111;A006112;A006113;A006114;A006115;A006116;A006117;A006118,雲林縣政府
心理諮商服務據點,97493,心理諮商服務據點,A006201;A006202;A006203;A006204;A006205;A006206;A006207;A006208;A006209;A006210;A006211;A006212;A006213,雲林縣政府
戒毒醫療資源,97494,戒毒醫療資源,A006301;A006302;A063003;A006304;A006305;A006306;A006307;A006308;A006309;A006310;A006311,雲林縣政府
就業服務據點,97495,就業服務據點,A006401;A006402;A006403;A006404;A006405;A006406;A006407;A006408;A006409;A006410;A006411;A006412;A006413,雲林縣政府
村里辦公室,97498,村里辦公室,A004601;A004602;A004603;A004604;A004605;A004606;A004607;A004608;A004609;A004610;A004611;A004612;A004613,雲林縣政府
AED設置場所,97499,AED設置場所,A006601;A006602;A006603;A006604;A006605;A006606;A006607;A006608,雲林縣政府
衛生所列表,97500,衛生所列表,A006701;A006702;A006703;A006704;A006705;A006706;A006707;A006708;A006709;A006710;A006711;A006712,雲林縣政府
偏遠地區巡迴醫療服務,97501,偏遠地區巡迴醫療服務,資源彙整機關;辦理單位;連絡電話;傳真;地址;X坐標;Y坐標;備註;最後更新時間,雲林縣政府
身心障礙者復康巴士服務,97503,身心障礙者復康巴士服務,A007001;A007002;A007003;A007004;A007005;A007006;A007007;A007008;A007009;A007010;A007011;A007012,雲林縣政府
街友服務據點,97504,街友服務據點,A007101;A007102;A007103;A007104;A007105;A007106;A007107;A007108;A007109;A007110;A007111;A007112,雲林縣政府
身心障礙者牙醫醫療院所,97505,身心障礙者牙醫醫療院所,A005701;A005702;A005703;A005704;A005705;A005706;A005707;A005708;A005709;A005710;A005711,雲林縣政府
身心障礙者家庭托顧據點,97506,身心障礙者家庭托顧據點,A007301;A007302;A007303;A007304;A007305;A007306;A007307;A007308;A007309;A007310;A007311;A007312;A007313,雲林縣政府
身心障礙者社區日間作業設施,97507,身心障礙者社區日間作業設施,A005301;A005302;A005303;A005304;A005305;A005306;A005307;A005308;A005309;A005310;A005311;A005312;A005313;A005314;A005315;A005316,雲林縣政府
到宅沐浴車服務,97508,到宅沐浴車服務,A007501;A007502;A007503;A007504;A007505;A007506;A007607;A007508;A007509;A007510,雲林縣政府
社區守護站,97510,社區守護站,A007601;A007602;A007603;A007604;A007605;A007606;A007607;A007608;A007609;A007610;A007611;A007612,雲林縣政府
失智症服務及資源提供單位,97511,失智症服務及資源提供單位,A004001;A004002;A004003;A004004;A004005;A004006;A004007;A004008;A004009;A004010;A004011,雲林縣政府
早期療育日間托育中心,97512,早期療育日間托育中心,A007801;A007802;A007803;A007804;A007805;A007806;A007807;A007808;A007809;A007810;A007811;A007812;A007813;A007814;A007815,雲林縣政府
家庭暴力服務提供單位,97513,家庭暴力服務提供單位,A007901;A007902;A007903;A007904;A007905;A007906;A007907;A007908;A007909;A007910;A007911;A007912,雲林縣政府
長青食堂,97514,長青食堂,A008001;A008002;A008003;A008004;A008005;A008006;A008007;A008008;A008009,雲林縣政府
107年1-12月雲林縣國家賠償事件收結情形表,99170,107年雲林縣國家賠償事件收結情形表,年度;新收案件;未結件數協議中;未結件數訴訟中;協議成立;協議不成立;拒絕賠償;撤回;其他;勝訴;敗訴;部分勝訴;法院和解;駁回;協議成立賠償件數;協議成立賠償金額;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權件數;行使求償權金額;獲償金額,雲林縣政府行政處
107年度訴願、再審案件收辦統計表,99535,107年度訴願、再審案件收辦統計表,年度;訴願上年未結;訴願本年新收;訴願不受理-其他;訴願不受理-原處分自行撤銷或變更;訴願駁回;訴願撤銷;訴願審決3個月內;訴願審決3-5個月;訴願移轉;訴願撤回;訴願未結;再審上年未結;再審本年新收;再審屬訴願法第97條第1項第10款;再審不受理,雲林縣政府行政處
107年度訴願決定經行政法院裁判結果及撤銷理由分析表,99538,107年度訴願決定經行政法院裁判結果及撤銷理由分析表,年度;行政法院裁判駁回;行政法院裁判撤銷-法令見解事實認定不一致,雲林縣政府行政處
牌照稅稅額表,103824,牌照稅稅額表,汽缸總排氣量;機車,雲林縣稅務局
完全以電能為動力之電動大客車及貨車使用牌照稅稅額表,103825,完全以電能為動力之電動大客車及貨車使用牌照稅稅額表,馬達最大馬力-英制馬力HP;馬達最大馬力-公制馬力PS;完全以電能為動力之電動大客車;完全以電能為動力之電動貨車,雲林縣稅務局
完全以電能為動力之電動小客車使用牌照稅稅額表,103826,完全以電能為動力之電動小客車使用牌照稅稅額表,馬達最大馬力-英制馬力HP;馬達最大馬力-公制馬力PS;完全以電能為動力之電動小客車-自用;完全以電能為動力之電動小客車-營業,雲林縣稅務局
完全以電能為動力之電動機車使用牌照稅稅額表,103827,完全以電能為動力之電動機車使用牌照稅稅額表,馬達最大馬力-英制馬力HP;馬達最大馬力-公制馬力PS;完全以電能為動力之電動機車,雲林縣稅務局
雲林好實在、便民好服務,104011,業務項目及聯絡電話號碼,業務項目;聯絡電話號碼,雲林縣政府
雲林縣工會名冊_企產業,104022,雲林縣工會名冊通訊錄(企產業部份),編號;工會名稱;工會地址;工會電話,雲林縣政府
108年1月至6月雲林縣政府辦理國家賠償事件收結情形表,106288,108年1月至6月雲林縣政府辦理國家賠償事件收結情形表,年度;新收案件;未結件數協議中;未結件數訴訟中;協議成立;協議不成立;拒絕賠償;撤回;其他;勝訴;敗訴;部分勝訴;法院和解;駁回;協議成立賠償件數;協議成立賠償金額;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權件數;行使求償權金額;獲償金額,雲林縣政府行政處
107年10月娛樂稅稅源月報表,106291,107年10月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年11月娛樂稅稅源月報表,106292,107年11月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
107年12月娛樂稅稅源月報表,106293,107年12月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
108年1月娛樂稅稅源月報表,106294,108年1月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
108年2月娛樂稅稅源月報表,106295,108年2月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
108年3月娛樂稅稅源月報表,106296,108年3月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
108年4月娛樂稅稅源月報表,106297,108年4月娛樂稅稅源月報表,類別;家件數-申報;家件數-查定;營業總額-申報;營業總額-查定;報繳查定稅額-申報;報繳查定稅額-查定;報繳查定稅額-申報-本年度截至本月底累計;報繳查定稅額-查定-本年度截至本月底累計;實徵稅額-申報-本月份;實徵稅額-查定-本月份;實徵稅額-申報-本年度截至本月底累計;實徵稅額-查定-本年度截至本月底累計,雲林縣稅務局
房屋稅稅式支出報告,106955,房屋稅稅式支出報告,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,雲林縣稅務局
地價稅稅式支出報告,106957,地價稅稅式支出報告,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,雲林縣稅務局
使用牌照稅稅式支出報告,106958,使用牌照稅稅式支出報告,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,雲林縣稅務局
土地增值稅稅式支出報告,106959,土地增值稅稅式支出報告,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,雲林縣稅務局
契稅稅式支出報告,106960,契稅稅式支出報告,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,雲林縣稅務局
印花稅稅式支出報告,106961,印花稅稅式支出報告,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,雲林縣稅務局
娛樂稅稅式支出報告,106963,娛樂稅稅式支出報告,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,雲林縣稅務局
雲林縣最近5年房屋稅稅源統計表(104-108年),106984,雲林縣最近5年房屋稅稅源統計表(104-108年),年度別;合計戶數;應稅戶數;免稅戶數;應稅面積;免稅面積;應稅現值;免稅現值;合計稅額;本稅稅額,雲林縣稅務局
雲林縣最近5年契稅稅源統計表(104-108年),106985,雲林縣最近5年契稅稅源統計表(104-108年),年度別;應稅件數;免稅件數;應稅契價;免稅契價;應稅稅額;免稅稅額,雲林縣稅務局
107年雲林縣統計年報-人口類,108114,收錄本縣人口相關統計數據-現住戶數、人口密度及性比例、戶籍動態、現住人口之年齡分配、現住人口之年齡結構、15歲以上現住人口之教育程度－按年齡別分、15歲以上現住人口之教育程度－按鄉鎮市區別分、現住人口之婚姻狀況－按年齡別分、現住人口之婚姻狀況－按鄉鎮市區別分、現住原住民戶口數、現住原住民年齡分配、15歲以上現住原住民教育程度及 現住原住民婚姻狀況,書刊;表名;檔案連結,雲林縣政府
107年雲林縣統計年報-土地類,108115,收錄本縣土地相關統計數據-本縣境界、已登錄土地面積、實施三七五減租後佃農購買耕地面積與戶數、實施三七五減租成果、土地徵收面積、公地撥用面積、農地重劃成果、縣地重劃成果及主要海岸、港灣,書刊;表名;檔案連結,雲林縣政府
107年雲林縣統計年報-金融、財稅類,108116,收錄本縣金融、財稅相關統計數據-金融機構分布、主要金融機構存、放款餘額、歲入預決算－按來源別分、歲出預決算－按政事別分、歷年財政狀況、各項稅捐實徵數、各項稅捐納庫數、縣公庫收支、鄉鎮市公庫收支、各鄉鎮市歲入預決算－按來源別分、各鄉鎮市歲出預決算－按政事別分、營業基金及非營業特種基金盈虧（餘絀）,書刊;表名;檔案連結,雲林縣政府
107年雲林縣統計年報-農、林、漁、牧類,108117,收錄本縣農、林、漁、牧相關統計數據-農耕土地面積、農戶人口數、稻米收穫面積及生產量、農產品收穫面積及生產量、造林面積及數量、森林主產物採伐及生產、森林災害、漁業從業人員、漁戶數及漁戶人口數、現有動力漁船數、漁業生產量值、水產養殖面積、遭難漁船數、遭難漁民數、現有家畜數、家畜屠宰頭數、產乳牛頭數及產乳量、現有家禽數量、水土保持處理面積、農路改善及維護工程及農田水利會灌溉排水受益地面積,書刊;表名;檔案連結,雲林縣政府
107年雲林縣統計年報-行政組織類,108118,收錄本縣行政組織相關統計數據-本縣行政組織系統、各級機關學校正式預算員額、各級機關學校員工總人數、各級機關學校公教人員按官等別分、各級機關學校公教人員按教育程度分、各級機關學校公教人員按年齡分、立法委員區域選舉概況、縣長選舉概況、縣議員選舉概況、鄉鎮市民代表選舉概況及 鄉鎮市長選舉概況,書刊;表名;檔案連結,雲林縣政府
107年雲林縣統計年報-交通運輸類,108119,收錄本縣交通運輸相關統計數據-車輛登記及公路里程概況,書刊;表名;檔案連結,雲林縣政府
107年雲林縣統計年報-工、商業及縣建設類,108120,收錄本縣工、商業及縣建設相關統計數據-營運中工廠家數、商業登記現有家數與資本額、公司登記現有家數及資本額－按組織別分、公司登記現有家數與資本額—按行業別分、都市計畫區面積及人口、都市計畫區域內公共工程實施數量、都市計畫公共設施用地計畫面積、都市計畫公共設施用地已闢建面積、核發建築物使用執照總樓地板面積、自來水供水普及率、電力供應情形、現有河川防洪設施及各項工程實施、禦潮（海堤）工程實施,書刊;表名;檔案連結,雲林縣政府
友善餐廳,114343,友善餐廳,A003101;A003102;A003103;A003104;A003105;A003106;A003107;A003108;A003109;A003110,雲林縣政府
特殊教育學校、服務提供單位,114344,特殊教育學校、服務提供單位,A003201;A003202;A003203;A003204;A003205;A003206;A003207;A003208;A003209;A003210;A003211;A003212,雲林縣政府
無障礙廁所,114345,無障礙廁所,A003301;A003302;A003303;A003304;A003305;A003306;A003307;A003308;A003309;A003310,雲林縣政府
身心障礙鑑定醫院,114346,身心障礙鑑定醫院,A003401;A003402;A003403;A003404;A003405;A003406;A003407;A003408;A003409;A003410;A003411;A003412,雲林縣政府
居家復健提供單位,114347,居家復健提供單位,A003501;A003502;A003503;A003504;A003505;A003506;A003507;A003508;A003509;A003510;A003511;A003512;A003513;A003514;A003515;A003516,雲林縣政府
愛心待用店,114348,愛心待用店,A003601;A003602;A003603;A003604;A003605;A003606;A003607;A003608;A003609;A003610,雲林縣政府
