資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
彰化縣消防局緊急救護急救服務統計資料,54981,彰化縣消防局-政府公開資訊-緊急救護急救服務統計資料,區域別;救護車輛數合計;救護車輛數一般救護車;救護車輛數加護救護車;救護出勤次數合計;送醫次數;未運送次數;急救送醫人次合計;非創傷類小計;非創傷類急病;非創傷類毒藥物中毒;非創傷類疑似一氧化碳中毒;非創傷類癲癇抽搐;非創傷類路倒;非創傷類行為急症精神異常;非創傷類孕婦急產;非創傷類溺水;非創傷類到院前心肺功能停止;非創傷類其他;創傷類小計;一般外傷;車禍受傷;墜落傷;穿刺傷;燒燙傷;電擊傷;生物咬螫傷;到院前心肺功能停止;其他,彰化縣消防局
彰化縣消防局火災人員死傷財損統計資料,55006,彰化縣消防局-政府公開資訊-火災人員死傷財損統計資料,區域 別;死亡人數男;死亡人數女;受傷人數男;受傷人數女;死 傷 原 因人合計;死傷原因 自殺;死傷原因火焰灼燒;死傷原因有害氣體;死傷原因跳樓;死傷原因外物擊中;死傷原因倒塌物壓到;死傷原因其他;死傷原因不明 因素;被毀損房間數;被毀損車輛數輛計;被毀損車輛數大型車;被毀損車輛數小型車;被毀損車輛數特種車車;被毀損車輛數機車;被毀損車輛數其他;財 物 損 失 情 形千元計;財 物 損 失 情 形千元房<br>屋;財 物 損 失 情 形千元 財物;被災戶保險情形保險戶數;被災戶保險情形保險金額 千元;;財 物 損 失 情 形千元房屋,彰化縣消防局
彰化縣流感疫苗接種合約醫療院所名冊,55093,108年度流感疫苗接種合約醫療院所名冊,群組名稱;機關名稱;機關代碼;單位代碼;郵遞區號;地址;電話;傳真;電子信箱;交換方式;別名,彰化縣衛生局
已登記公私有土地筆數面積,55213,土地登記簿上已登記之公有、私有及公私共有土地，均為統計對象。,用地類別;使用編定使用地類別;面積合計;公有土地面積;私有土地面積;公私共有土地面積;筆數合計;公有土地筆數;私有土地筆數;公私共有土地筆數,彰化縣溪湖地政事務所
土地建物登記管理,55767,凡在彰化縣溪湖鎮、埔心鄉、埔鹽鄉內經地政機關核准之所有土地建物登記及謄本資料均為統計對象。,登記原因;件數;土地筆數;土地面積;建物棟數;建物面積,彰化縣溪湖地政事務所
土地登記印鑑設置及使用情形統計,55771,累計土地登記印鑑設置人數及累計土地登記印鑑使用案件數，係自86年5月1日起算，按月累計。,本期申請設置印鑑人數;本期註銷印鑑人數;累計設置印鑑人數;本期新增印鑑使用案件數;累計印鑑使用案件數,彰化縣溪湖地政事務所
徵解地政規費,55774,凡在本所轄區地政機關辦理各項地政業務依法所收之地政規費均為統計對象。,規費名稱;本月徵收數;本年累計徵收數;本月解庫數;本年累計解庫數;備註;,彰化縣溪湖地政事務所
未辦繼承登記土地建物列冊管理,55776,依據土地法第七十三條之一規定所執行之列冊管理案件均為統計對象。,年度;列冊管理土地筆數;列冊管理土地持分面積;列冊管理建物棟數;列冊管理建物持分面積;停止列管土地筆數;停止列冊管理土地持分面積;停止列冊管理建物棟數;停止列冊管理建物持分面積;列冊管理期滿移請國有財產署標售土地筆數;列冊管理期滿移請國有財產署標售土地持分面積;列冊管理期滿移請國有財產署標售建物棟數;列冊管理期滿移請國有財產署標售建物持分面積;截至本年底列冊管理土地筆數;截至本年底列冊管理土地持分面積;截至本年底列冊管理建物棟數;截至本年底列冊管理建物持分面積,彰化縣溪湖地政事務所
政府辦理行政罰鍰執行統計表,56224,本所開立行政罰鍰裁處書之件數及辦理情形,總金額;已收繳金額;收繳率;總件數;已收繳件數;件數執行率;移送強制執行金額;移送強制執行收繳金額;移送強制執行件數;移送強制執行收繳件數;取得執行憑證金額;取得執行憑證件數;被移送人依法應優先繳交稅費,彰化縣溪湖地政事務所
"政府因應印鑑證明停發,民眾申辦土地登記案件各項替代措施統計",56227,為因應印鑑證明停發，本所受理彙整民眾申辦土地登記案件各項替代措施為統計對象,本半年設置件數;累計申請設置印鑑卡總數;本月申辦登記總件數;本月以印鑑證明申請登記總件數;地政士簽證;當事人親自申辦;法院或民間公證人公證或認證後委託 他人代辦;使用土地登記印鑑卡,彰化縣溪湖地政事務所
地方政府地政人員人數異動,56229,凡本所辦理地政業務人員均為統計對象,現有人數總計;現有男性;現有女性;女性比率;現有課長以上人員總計;現有課長以上人員(男);現有課長以上人員(女);現有課長以上人員女性比率;現有編制其他人員總計;現有編制其他人員(男);現有編制其他人員(女);現有編制其他人員女性比率;約聘僱人員總計;約聘僱人員(男);約聘僱人員(女);約聘僱人員女性比率;測量助理總計;測量助理(男);測量助理(女);測量助理女性比率;異動人數總計;異動人數(男);異動人數(女);退休人數總計;退休人數(男);退休人數(女);離職編制員額總計;離職編制員額(男);離職編制員額(女);離職約聘僱人員總計;離職約聘僱人員(男);離職約聘僱人員(女);離職測量助理總計;離職測量助理(男);離職測量助理(女);商調總計;商調(男);商調(女);辭職總計;辭職(男);辭職(女);其他離職原因總計;其他離職原因(男);其他離職原因(女);商調地政機關總計;商調地政機關(男);商調地政機關(女);商調非地政機關總計;商調非地政機關(男);商調非地政機關(女),彰化縣溪湖地政事務所
外國人地權登記管理,56231,凡在本所轄區內外國人之地權登記，經地政機關核准所有權與他項權利之登記均為統計對象,登記類別;件數;土地筆數;土地面積;建物棟數;建物面積,彰化縣溪湖地政事務所
測量案件,56247,統計本所每月土地複丈、建物測量、地目變更件數及謄本數量,鄉鎮市區;件數／筆(棟)／面積(張);土地複丈及建物測量合計;土地複丈小計;土地分割;土地合併;土地鑑界;法院囑託土地複丈;其他土地複丈;建物測量小計;建物測量一般案件;建物門牌基地號勘查;法院囑託建物測量;地目變更;謄本合計;地籍圖;建物測量成果圖,彰化縣溪湖地政事務所
非都市土地使用分區與編定筆數面積,56248,凡依據區域計畫法及其施行細則、非都市土地使用管制規則之執行案件，均為統計對象。,用地類別;總計筆數;總計面積;特定農業區筆數;特定農業區面積;一般農業區筆數;一般農業區面積;鄉村區筆數;鄉村區面積;工業區筆數;工業區面積;森林區筆數;森林區面積;山坡地保育區筆數;山坡地保育區面積;風景區筆數;風景區面積;河川區筆數;河川區面積;特定專用區筆數;特定專用區面積;國家公園區筆數;國家公園區面積,彰化縣溪湖地政事務所
非都市土地使用分區與編定筆數面積(區數),56251,凡在本所轄區內之非都市土地，其使用分區均為統計對象。,區數總計;特定農業區;一般農業區;鄉村區;工業區;森林區;山坡地保育區;風景區;河川區;特定專用區;國家公園區,彰化縣溪湖地政事務所
非都市土地變更編定筆數面積,56252,凡依據非都市土地使用管制規則規定需變更編定者，均為統計對象。,使用地類別;總計筆數;總計面積;特定農業區筆數;特定農業區面積;一般農業區筆數;一般農業區面積;鄉村區筆數;鄉村區面積;工業區筆數;工業區面積;森林區筆數;森林區面積;山坡地保育區筆數;山坡地保育區面積;風景區筆數;風景區面積;河川區筆數;河川區面積;特定專用區筆數;特定專用區面積;國家公園區筆數;國家公園區面積,彰化縣溪湖地政事務所
非都市土地使用變更編定筆數面積,56253,凡依據非都市土地使用管制規則規定需變更編定者，均為統計對象。,變更後編定;變更前筆數合計;變更前面積合計;變更前甲種建築用地筆數;變更前甲種建築用地面積;變更前乙種建築用地筆數;變更前乙種建築用地面積;變更前丙種建築用地筆數;變更前丙種建築用地面積;變更前丁種建築用地筆數;變更前丁種建築用地面積;變更前農牧用地筆數;變更前農牧用地面積;變更前林業用地筆數;變更前林業用地面積;變更前養殖用地筆數;變更前養殖用地面積;變更前鹽業用地筆數;變更前鹽業用地面積;變更前礦業用地筆數;變更前礦業用地面積;變更前窯業用地筆數;變更前窯業用地面積;變更前交通用地筆數;變更前交通用地面積;變更前水利用地筆數;變更前水利用地面積;變更前遊憩用地筆數;變更前遊憩用地面積;變更前古蹟保存用地筆數;變更前古蹟保存用地面積;變更前生態保護用地筆數;變更前生態保護用地面積;變更前國土保安用地筆數;變更前國土保安用地面積;變更前殯葬用地筆數;變更前殯葬用地面積;變更前特定目的事業用地筆數;變更前特定目的事業用地面積;變更前暫未編定用地筆數;變更前暫未編定用地面積;變更前其他用地筆數;變更前其他用地面積,彰化縣溪湖地政事務所
地籍清理成果,56255,凡於本所轄區內，經地政機關核准依地籍清理條例辦理之登記均為統計對象。,清理類型;已公告;受理(中)<br>申報數;完成申報數;受理(中)申請登記;完成登記;辦理標售;已標(讓)售;暫緩標售;停止標售;經二次標售未能標售;囑託國有登記;申領價金;異議中(含訴願);公共設施用地,彰化縣溪湖地政事務所
清理流水編之登記名義人成果統計,56283,凡於本所轄區內，經地政機關清理流水編之登記名義人成果均為統計對象。,項目;收件;已通知權利人辦理<br>統一編號更正;依土地法第73條之1規定列冊管理者;完成統一編號更正或繼承登記;清理類型;已公告;受理(中)<br>申報數;完成申報數;受理(中)申請登記;完成登記;辦理標售;已標(讓)售;暫緩標售;停止標售;經二次標售未能標售;囑託國有登記;申領價金;異議中(含訴願);公共設施用地,彰化縣溪湖地政事務所
實施平均地權重新規定地價申報地價情形,56322,凡於本所轄區內，依平均地權條例及其施行細則規定私有土地之執行案件均為統計對象。,鄉鎮市區;應申報地價總筆數;應申報地價總面積;應申報地價總戶數;已申報地價筆數;已申報地價面積;已申報地價戶數;未申報地價筆數;未申報地價面積;未申報地價戶數;低於公告地價80%申報者筆數;低於公告地價80%申報者面積;按公告地價80%申報者筆數;按公告地價80%申報者面積;申報地價超過公告地價80％未滿100％者筆數;申報地價超過公告地價80％未滿100％者面積;按公告地價100%申報者筆數;按公告地價100%申報者面積;申報地價超過公告地價100％未滿120％者筆數;申報地價超過公告地價100％未滿120％者面積;高於公告地價120%申報者筆數;高於公告地價120%申報者面積;申報者地價情形合計筆數;申報者地價情形合計面積,彰化縣溪湖地政事務所
土地筆數面積公告土地現值,56324,凡於本所轄區內，依平均地權條例及其施行細則規定之執行公告土地現值案件均為統計對象。,筆數／面積／公告土地現值總額;總計;溪 湖 鎮;埔 心 鄉;埔 鹽 鄉,彰化縣溪湖地政事務所
土地筆數面積公告地價,56325,凡於本所轄區內，依平均地權條例及其施行細則規定之執行公告地價案件均為統計對象。,筆數／面積／公告地價總額;總計;溪 湖 鎮;埔 心 鄉;埔 鹽 鄉,彰化縣溪湖地政事務所
公告土地現值劃分地價區段及最高最低地價,56328,彰化縣溪湖鎮、埔心鄉、埔鹽鄉公告土地現值劃分地價區段及最高最低地價,鄉鎮市區;區段數合計;一般區段價區段數;繁榮街道路線價區段數;一般路線價區段數;最高一般區段價;最低一般區段價;最高繁榮街道路線價;最低繁榮街道路線價;最高一般路線價;最低一般路線價;最高宗地地價,彰化縣溪湖地政事務所
公告土地現值調整情形與公告土地現值比較分析,56329,彰化縣溪湖鎮、埔心鄉、埔鹽鄉公告土地現值調整情形與公告土地現值比較分析,鄉鎮市區;原有區段數;現有區段數;地價未調整區段數;地價未調整區段數比率;地價上漲區段數;地價上漲區段比率;地價下跌區段數;地價下跌區段比率;上漲0-5%區段數;上漲5-10%區段數;上漲10-15%區段數;上漲15-20%區段數;上漲20-30%區段數;上漲30-40%區段數;上漲40-50%區段數;上漲50-60%區段數;上漲60-70%區段數;上漲70-80%區段數;上漲80-90%區段數;上漲90-100%區段數;上漲100-150%區段數;上漲150-200%區段數;上漲200-250%區段數;上漲250-300%區段數;上漲300-350%區段數;上漲350%以上區段數;下跌0-5%區段數;下跌5-10%區段數;下跌10-20%區段數;下跌20-30%區段數;下跌30-40%區段數;下跌40-50%區段數;下跌50%以上區段數,彰化縣溪湖地政事務所
都市計畫公共設施保留地(未徵收部份)公告土地現值調整情形與公告土地現值比較分析,56333,彰化縣溪湖鎮、埔心鄉、埔鹽鄉都市計畫公共設施保留地(未徵收部份)公告土地現值調整情形與公告土地現值比較分析,鄉鎮市區;原有區段數;現有區段數;地價未調整區段數;地價未調整區段數比率;地價上漲區段數;地價上漲區段比率;地價下跌區段數;地價下跌區段比率;上漲0-5%區段數;上漲5-10%區段數;上漲10-15%區段數;上漲15-20%區段數;上漲20-30%區段數;上漲30-40%區段數;上漲40-50%區段數;上漲50-60%區段數;上漲60-70%區段數;上漲70-80%區段數;上漲80-90%區段數;上漲90-100%區段數;上漲100-150%區段數;上漲150-200%區段數;上漲200-250%區段數;上漲250-300%區段數;上漲300-350%區段數;上漲350%以上區段數;下跌0-5%區段數;下跌5-10%區段數;下跌10-20%區段數;下跌20-30%區段數;下跌30-40%區段數;下跌40-50%區段數;下跌50%以上區段數,彰化縣溪湖地政事務所
公告土地現值、公告地價最高(低)地價,56335,彰化縣溪湖鎮、埔心鄉、埔鹽鄉公告土地現值、公告地價最高(低)地價,公告土地現值／公告地價;鄉鎮市區;最高宗地地價地段;最高宗地地價地段地號;最高宗地地價土地位置;最高宗地地價區段號碼;最高宗地地價單價(元/平方公尺);最高區段地價區段範圍;最高區段地價區段號碼;最高區段地價單價(元/平方公尺);最低區段地價區段範圍;最低區段地價區段號碼;最低區段地價單價(元/平方公尺);最高宗地地價地號,彰化縣溪湖地政事務所
公告地價調整情形與公告地價比較分析表,56337,彰化縣溪湖鎮、埔心鄉、埔鹽鄉公告地價調整情形與公告地價比較分析,鄉鎮市區;原有區段數;現有區段數;地價未調整區段數;地價未調整區段數比率;地價上漲區段數;地價上漲區段比率;地價下跌區段數;地價下跌區段比率;上漲0-5%區段數;上漲5-10%區段數;上漲10-15%區段數;上漲15-20%區段數;上漲20-30%區段數;上漲30-40%區段數;上漲40-50%區段數;上漲50-60%區段數;上漲60-70%區段數;上漲70-80%區段數;上漲80-90%區段數;上漲90-100%區段數;上漲100-150%區段數;上漲150-200%區段數;上漲200-250%區段數;上漲250-300%區段數;上漲300-350%區段數;上漲350%以上區段數;下跌0-5%區段數;下跌5-10%區段數;下跌10-20%區段數;下跌20-30%區段數;下跌30-40%區段數;下跌40-50%區段數;下跌50%以上區段數,彰化縣溪湖地政事務所
公告土地現值最高(低)地價表,56338,彰化縣溪湖鎮、埔心鄉、埔鹽鄉公告土地現值最高(低)地價,鄉鎮市區;最高宗地地價地段;最高宗地地價地段地號;最高宗地地價土地位置;最高宗地地價區段號碼;最高宗地地價單價(元/平方公尺);最高區段地價區段範圍;最高區段地價區段號碼;最高區段地價單價(元/平方公尺);最低區段地價區段範圍;最低區段地價區段號碼;最低區段地價單價(元/平方公尺),彰化縣溪湖地政事務所
重新規定地價土地戶數統計,56339,凡於本所轄區內，依平均地權條例及其施行細則規定之執行公告地價案件均為統計對象。,鄉鎮市區;總計戶數;公有戶數;私有戶數;公私有戶數,彰化縣溪湖地政事務所
重新規定地價土地公告地價面積筆數地價統計,56340,凡於本所轄區內，依平均地權條例及其施行細則規定之執行公告地價案件均為統計對象。,面積／筆數／總地價;公告地價合計;公告地價10以下;公告地價11-50;公告地價51-100;公告地價101-150;公告地價151-200;公告地價201-250;公告地價251-300;公告地價301-375;公告地價376-450;公告地價451-525;公告地價526-600;公告地價601-700;公告地價701-800;公告地價801-900;公告地價901-1000;公告地價1001-1150;公告地價1151-1300;公告地價1301-1450;公告地價1451-1600;公告地價1601-1800;公告地價1801-2000;公告地價2001-2250;公告地價2251-2500;公告地價2501-2800;公告地價2801-3100;公告地價3101-3500;公告地價3501-3900;公告地價3901-4300;公告地價4301-4800;公告地價4801-5300;公告地價5301-5900;公告地價5901-6500;公告地價6501-7200;公告地價7201-7900;公告地價7901-8700;公告地價8701-9500;公告地價9501-10400;公告地價10401-11300;公告地價11301-12300;公告地價12301-13300;公告地價13301-14300;公告地價14301-15400;公告地價15401-16500;公告地價16501-18000;公告地價18001-20000;公告地價20001-22000;公告地價22001-24000;公告地價24001-27000,彰化縣溪湖地政事務所
非都市土地使用分區筆數面積公告土地現值統計,56341,本所轄區非都市土地使用分區筆數面積公告土地現值統計,使用分區;筆數;筆數百分比;面積;面積百分比;公告土地現值總額;公告土地現值總額百分比,彰化縣溪湖地政事務所
公告地價劃分地價區段及最高低價統計,56343,彰化縣溪湖鎮、埔心鄉、埔鹽鄉公告地價劃分地價區段及最高低價統計,鄉鎮市區;一般區段價區段數;繁榮街道路線價區段數;一般路線價區段數;區段數合計;最高一般區段價;最低一般區段價;最高繁榮街道路線價;最低繁榮街道路線價;最高一般路線價;最低一般路線價;最高宗地地價,彰化縣溪湖地政事務所
非都市土地使用分區筆數面積公告地價統計,56344,彰化縣溪湖鎮、埔心鄉、埔鹽鄉非都市土地使用分區筆數面積公告地價統計,使用分區;筆數;筆數百分比;面積;面積百分比;公告土地現值總額;公告土地現值總額百分比,彰化縣溪湖地政事務所
不動產買賣案件實價登錄資訊,56347,彰化縣溪湖鎮、埔心鄉、埔鹽鄉不動產買賣案件實價登錄資訊,鄉鎮市區;交易標的;土地區段位置或建物區門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價每平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;備註;編號,彰化縣溪湖地政事務所
土地筆數面積地價統計,56603,彰化縣溪湖鎮、埔心鄉、埔鹽鄉公有、私有、公私共有土地面積、公告地價總額及公告現值總額統計,公有／私有／公私共有;筆數;面積(公頃);公告土地現值總額(千元);公告地價總額(千元),彰化縣溪湖地政事務所
彰化縣工會名冊,56922,彰化縣工會名冊,社團法人序號;工會名稱;聯絡電話;工會縣市;工會區域;工會地址;工會緯度;工會經度;備註;負責人;傳真,彰化縣政府勞工處
各項稅捐實徵淨額與預算數及上年同期比較 -本月數,62862,以轄區內各項稅捐本月實徵淨額與分配預算數為統計對象。,稅目別;本月實徵淨額;本月分配預算數;本月實徵淨額占預算數百分比;上年同月實徵淨額;本月實徵淨額與上年同月比較_增減百分比,彰化縣地方稅務局
彰化縣近年度地方稅實徵淨額-地價稅,62871,以本縣地價稅近年度實徵淨額為統計範圍及對象。,年度Year;地價稅實徵淨額Net Actual Collection,彰化縣地方稅務局
彰化縣近年度地方稅實徵淨額-土地增值稅,62872,以本縣土地增值稅近年度實徵淨額為統計範圍及對象。,年度Year;土地增值稅實徵淨額Net Actual Collection,彰化縣地方稅務局
彰化縣近年度地方稅實徵淨額-房屋稅,62874,以本縣房屋稅近年度實徵淨額為統計範圍及對象。,年度Year;房屋稅實徵淨額Net Actual Collection,彰化縣地方稅務局
彰化縣近年度地方稅實徵淨額-使用牌照稅,62875,以本縣使用牌照稅近年度實徵淨額為統計範圍及對象。,年度Year;使用牌照稅實徵淨額Net Actual Collection,彰化縣地方稅務局
彰化縣近年度地方稅實徵淨額-契稅,62877,以本縣契稅近年度實徵淨額為統計範圍及對象。,年度Year;契稅實徵淨額Net Actual Collection,彰化縣地方稅務局
彰化縣近年度地方稅實徵淨額-印花稅,62878,以本縣印花稅近年度實徵淨額為統計範圍及對象。,年度Year;印花稅實徵淨額Net Actual Collection,彰化縣地方稅務局
彰化縣近年度地方稅實徵淨額-娛樂稅,62880,以本縣娛樂稅近年度實徵淨額為統計範圍及對象。,年度Year;娛樂稅實徵淨額Net Actual Collection,彰化縣地方稅務局
房屋標準單價表,62893,"用途, 單價(單位：元/平方公尺),總層數",總層數;鋼骨造-第一類;鋼骨混凝土造-第一類;鋼骨鋼筋混凝土造-第一類;鋼骨造-第二類;鋼骨混凝土造-第二類;鋼骨鋼筋混凝土造-第二類;鋼骨造-第三類;鋼骨混凝土造-第三類;鋼骨鋼筋混凝土造-第三類;鋼骨造-第四類;鋼骨混凝土造-第四類;鋼骨鋼筋混凝土造-第四類;鋼筋混凝土造-第一類;預鑄混凝土造-第一類;鋼筋混凝土造-第二類;預鑄混凝土造-第二類;鋼筋混凝土造-第三類;預鑄混凝土造-第三類;鋼筋混凝土造-第四類;預鑄混凝土造-第四類;加強磚造-第一類;加強磚造-第二類;加強磚造-第三類;加強磚造-第四類;鋼鐵造200m*m以上-各種用途;鋼鐵造未達200m*m-各種用途;木造-各種用途;石造-各種用途;磚造-各種用途;土造-各種用途;竹造-各種用途,彰化縣地方稅務局
房屋用途分類表,62910,備註： 一、表內用途欄內未列之房屋，以其相近之用途歸類。 二、遊藝場所指保齡球館、溜冰場及其他類似之場所。,構造-分類;用途,彰化縣地方稅務局
房屋用途相近歸類表,62912,備註：係依據「彰化縣房屋用途分類表」備註一「表內用途欄內未列之房屋，以其相近之用途歸類」規定辦理。,未列房屋用途細類項目;歸類相近細類,彰化縣地方稅務局
房屋耐用年數及折舊率標準表,62914,備註： 1.建築年數已逹最高耐久年數而仍繼續使用者不再計算折舊。但照最低使用價格計算。 2.改建或施行大修繕之房屋其折舊可由施行改建或大修繕之年起重新改訂。,構造別;每年折舊率%;最低使用價格(殘值率%);最高折舊年數(年),彰化縣地方稅務局
房屋地段等級表,62915,(一)本房屋地段等級表，自108年7月1日起實施。(二)本縣房屋依編釘門牌，按本房屋地段等級表及其附表適用房屋地段等級。(三)級距表1至7級為增加率，8級不增減，9至10級為遞減率。(四)自海岸一公里以內（得以臨海道路為準）及建築於山內稀疏房屋，規定9級。(五)自海岸二百公尺以內及山內臨坑房屋，規定10級。(六)9級10級房屋以「鄰」作單位，以為評定標準﹙即坐落同鄰房屋，應評定相同地段等級﹚。(七)新增街路未及列入「房屋地段等級表」者，應參考相交或平行街路之增減率，參酌其商業繁榮、交通運輸等情形擬定。(八)除等級表另有規定者外，巷弄內房屋照房屋地段等級表減一級，惟其減級後增減率不得低於100%；增減率在90%以下者，其巷弄房屋不減級。(九)各地段所處等級如附表。,等級;增減率,彰化縣地方稅務局
房屋地段等級表附表,62917,本縣房屋地段等級表附表,級別及增減率;一級（+60%）;二級（+50%）;三級（+40%）;四級（+30%）;五級（+20%）;六級（+12%）;七級（+5%）;八級（0%）;九級（-10%）;十級（-15%）,彰化縣地方稅務局
彰化縣地方稅務局代發他縣市稅捐機關作業統計表,62939,本局代發他縣市稅捐機關作業統計表。,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣,彰化縣地方稅務局
他縣市稅捐機關代發彰化縣地方稅務局資料統計表,62940,他縣市稅捐機關代發本局資料統計表。,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣,彰化縣地方稅務局
小客車使用牌照稅稅額表,62991,小客車按車輛總類及汽缸總排氣量分類使用牌照稅全年應納稅額表。,汽缸總排氣量;自用;營業,彰化縣地方稅務局
大客車及貨車使用牌照稅稅額表,62992,大客車及貨車按車輛總類及汽缸總排氣量分類使用牌照稅全年應納稅額表。,汽缸總排氣量;大客車;貨車,彰化縣地方稅務局
機車使用牌照稅稅額表,62993,機車按車輛總類及汽缸總排氣量分類使用牌照稅全年應納稅額表。,汽缸總排氣量;機車,彰化縣地方稅務局
完全以電能為動力之電動小客車使用牌照稅稅額表,62994,完全以電能為動力之電動小客車按車輛總類及馬達最大馬力分類使用牌照稅全年應納稅額表。,馬達最大馬力-英制馬力(HP);馬達最大馬力-公制馬力(PS);自用;營業,彰化縣地方稅務局
完全以電能為動力之電動機車使用牌照稅稅額表,62995,完全以電能為動力之電動機車按車輛總類及馬達最大馬力分類使用牌照稅全年應納稅額表。,馬達最大馬力-英制馬力(HP);馬達最大馬力-公制馬力(PS);完全以電能為動力之電動機車,彰化縣地方稅務局
彰化縣地方稅務局視訊合作單位資料,62997,本局視訊合作單位資料。,編號;視訊服務合作單位,彰化縣地方稅務局
彰化縣地方稅務局視訊服務統計表,62998,本局視訊服務統計表。,編號;視訊服務合作單位;服務件數,彰化縣地方稅務局
彰化縣地方稅務局清理舊欠績效表,63044,依清理舊欠績效表。,稅目;未徵稅款轉結數;更正註銷數;逾徵收期限數;行政救濟中未徵數;應清理數;徵起數;製發執行憑證數;清理數;未徵數,彰化縣地方稅務局
彰化縣地方稅務局欠稅（含違章罰鍰）移送執行表,63047,彰化縣地方稅務局欠稅（含違章罰鍰）移送執行件數及金額。,件數或金額;本年度滯納案件移送執行;以前年度滯納案件移送執行;本年度違章罰鍰案件移送執行;以前年度違章罰鍰案件移送執行,彰化縣地方稅務局
彰化縣地方稅務局欠稅（含違章罰鍰）移送執行徵起績效表,63048,彰化縣地方稅務局欠稅（含違章罰鍰）移送執行徵起績效件數及金額。,件數或金額;本年度滯納案件移送執行徵起;以前年度滯納案件移送執行徵起;本年度違章罰鍰案件移送執行徵起;以前年度違章罰鍰案件移送執行徵起,彰化縣地方稅務局
彰化縣地方稅務局債權憑證移送執行徵起統計表,63049,彰化縣地方稅務局債權憑證移送執行徵起統計件數及金額。,件數或金額;本年度執行憑證再移送執行-滯納案件;本年度執行憑證再移送執行-違章罰鍰案件;以前年度執行憑證再移送執行-滯納案件;以前年度執行憑證再移送執行-違章罰鍰案件;本年度執行憑證再移送執行徵起-滯納案件;本年度執行憑證再移送執行徵起-違章罰鍰案件;以前年度執行憑證再移送執行徵起-滯納案件;以前年度執行憑證再移送執行徵起-違章罰鍰案件,彰化縣地方稅務局
彰化縣地方稅務局各稅欠稅概況-按納稅義務人性別分,63050,彰化縣地方稅務局各稅欠稅概況-按納稅義務人性別人數統計。,稅目別;男性人數;女性人數;男性件數;女性件數;男性金額;女性金額,彰化縣地方稅務局
彰化縣歷年地價稅累進起點地價,63379,彰化縣歷年地價稅累進起點地價,年度;累進起點地價,彰化縣地方稅務局
房屋稅籍統計表,63488,年度：109年 單位：戶；平方公尺；新臺幣元 資料來源：依表報代號HOU613L編製。,類別-構造;戶數;面積;現值,彰化縣地方稅務局
彰化縣地方稅務局提起行政救濟件數統計表,63530,依行政救濟各階段受理件數按季統計。,階段/稅目別;房屋稅;印花稅;使用牌照稅;土地增值稅;契稅;地價稅;娛樂稅;特別稅;臨時稅,彰化縣地方稅務局
房屋稅徵績統計表,63574,年度：109年 單位：( 戶)件；新臺幣元 備 註：表列徵起數以徵期結束日及滯納期滿日之實徵數為準。,查定數-戶(件)數;查定數-本稅;徵起數-戶(件)數;徵起數-本稅,彰化縣地方稅務局
彰化縣地方稅務局人民申請案件期限表,64020,本局人民申請案件期限表。,受理申辦服務項目;處理天數,彰化縣地方稅務局
彰化縣地方稅務局資訊位置表,64024,本局資訊位置表。,項次;機關名稱;地址;電話,彰化縣地方稅務局
彰化縣地方稅務局跨機關單一窗口服務績效表,64027,本局跨機關單一窗口服務績效表。,合作機關;合作服務項目;服務件數,彰化縣地方稅務局
彰化縣地方稅務局滿意度一覽表,64030,本局滿意度一覽表。,調查方式;問卷種類;調查項目;樣本數;滿意度,彰化縣地方稅務局
彰化縣稅務行事曆,64046,本局稅務行事曆。,日期;辦理事項,彰化縣地方稅務局
急難救助概況,75123,急難救助概況,;死亡無力殮葬者(1);遭受意外傷害或罹患重病致生活陷於困境者(2);負家庭主要生計責任且無法工作致生活陷於困境者(3);財產或存款未能及時運用致生活陷於困境者(4);其他遭遇重大變故者(5);川資突然發生困難者(6);無遺囑與遺產葬埋者(7);榮民(含原住民身分);民眾、榮民具原住民身分,彰化縣政府社會處
彰化縣和美鎮各里人口數,75395,彰化縣和美鎮各里人口數,里別名稱;鄰數;戶數;男人口數;女人口數;戶<br>數;合<br>計,彰化縣和美戶政事務所
彰化縣和美鎮人口數(年月別),75396,彰化縣和美鎮人口數(年月別),月份;鄰數;戶數;男性;女性;合計,彰化縣和美戶政事務所
彰化縣和美鎮原住民人口數(年月別),75397,彰化縣和美鎮原住民人口數(年月別),月份;男生平地原住民人口數;女生平地原住民人口數;男生山地原住民人口數;女生山地原住民人口數;月 份,彰化縣和美戶政事務所
