103度中央政府總決算歲入歲出簡明比較分析表,103度中央政府總決算歲入歲出簡明比較分析表,23850,中央政府總決算歲入、歲出之預算數、決算數及其比較,項目;預算數;決算數;比較增減數;增減百分比;占決算總額百分比,行政院主計總處
林業從事林業相關工作人數,林業從事林業相關工作人數按僱用性質及性別分,78490,104年農林漁牧業普查之林業從事林業相關工作人數，並按僱用性質及性別分,項目別_Item;總計_Grand_total;男_Male;女_Female;常僱員工_合計_Regular_employees_Total;常僱員工_男_Regular_employees_Male;常僱員工_女_Regular_employees_Female;臨時員工_合計_Casual_employees_Total;臨時員工_男_Casual_employees_Male;臨時員工_女_Casual_employees_Female;不支薪資人員_合計_Workers_without_wages_Total;不支薪資人員_男_Workers_without_wages_Male;不支薪資人員_女_Workers_without_wages_Female,行政院主計總處
桃園縣住宅單位數,桃園縣住宅單位數,24790,桃園縣民國99年人口及住宅普查住宅單位數按鄉鎮市區別發布,按鄉鎮市區別分;總計_宅_Grand_total_housing_unit;普通住戶_合計_宅_Ordinary_households_Total_housing_unit;普通住戶_住宅_小計_宅_Ordinary_households_Houses_Subtotal_housing_unit;普通住戶_住宅_有人經常居住_宅_Ordinary_households_Houses_Occupied_housing_unit;普通住戶_住宅_無人經常居住但供其他用途_宅_Ordinary_households_Houses_Unoccupied_but_for_other_uses_housing_unit;普通住戶_住宅_空閒_宅_Ordinary_households_Houses_Vacant_housing_unit;普通住戶_有人經常居住之其他房屋或其他處所_宅_Ordinary_households_Occupied_collective_living_quarters_or_other_places_housing_unit;非普通住戶_宅_Group_quarters_housing_unit;By_township_city_district,行政院主計總處
桃園縣住戶數、常住人口數及平均每戶人口數,桃園縣住戶數、常住人口數及平均每戶人口數,24766,桃園縣民國99年人口及住宅普查住戶數、常住人口數及平均每戶人口數按鄉鎮市區別發布,按鄉鎮市區別分;總計_戶數_戶_Grand_total_Number_of_households_household;總計_常住人口數_人_Grand_total_Number_of_resident_population_persons;總計_平均每戶人口數_Grand_total_Average_number_of_persons_per_household;普通住戶_戶數_戶_Ordinary_households_Number_of_households_household;普通住戶_常住人口數_人_Ordinary_households_Number_of_resident_population_person;普通住戶_平均每戶人口數_Ordinary_households_Average_number_of_persons_per_household;非普通住戶_戶數_戶_Group_quarters_Number_of_households_household;非普通住戶_常住人口數_人_Group_quarters_Number_of_resident_population_person;非普通住戶_平均每戶人口數_Group_quarters_Average_number_of_persons_per_household;By_township_city_district,行政院主計總處
桃園縣工商及服務業場所單位年底從業員工人數及全年薪資,桃園縣工商及服務業場所單位年底從業員工人數及全年薪資,15735,桃園縣民國100年工商及服務業普查場所單位從業員工人數(職員、工員、男性、女性)及全年薪資按行政區別發布,行政區別;年底從業員工人數總計_人_Number_of_persons_engaged_end_of_2011_Person;全年薪資_不含廠外家庭包工工資_千元_Payrolls_year-round_of_2011_Excl_off-factory_wages_of_processing_service_families_NT1000;僱用員工_職員或監督及專技人員_年底人數_合計_人_Employees_Officers_Supervisors_technicians_Number_of_employees_end_of_2011_Subtotal_Person;僱用員工_職員或監督及專技人員_年底人數_男性_人_Employees_Officers_Supervisors_technicians_Number_of_employees_end_of_2011_Male_Person;僱用員工_職員或監督及專技人員_年底人數_女性_人_Employees_Officers_Supervisors_technicians_Number_of_employees_end_of_2011_Female_Person;僱用員工_工員或非監督專技人員_年底人數_合計_人_Employees_Workers_Non-supervisors_nontechnicians_Number_of_employees_end_of_2011_Subtotal_Person;僱用員工_工員或非監督專技人員_年底人數_男性_人_Employees_Workers_Non-supervisors_nontechnicians_Number_of_employees_end_of_2011_Male_Person;僱用員工_工員或非監督專技人員_年底人數_女性_人_Employees_Workers_Non-supervisors_nontechnicians_Number_of_employees_end_of_2011_Female_Person;僱用員工_全年薪資_千元_Employees_Payrolls_year-round_of_2011_NT1000;自營作業者及無酬家屬工作者年底人數_人_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2011_Person;自營作業者及無酬家屬工作者全年薪資_千元_Own-account_workers_and_unpaid_family_workers_Payrolls_year-round__of_2011_NT1000;委託廠外家庭包工工資_千元_Off-factory_wages_of_processing_service_families_NT1000;District,行政院主計總處
桃園縣工商及服務業場所單位經營概況,桃園縣工商及服務業場所單位經營概況,15711,桃園縣民國100年工商及服務業普查之場所單位數、員工人數及各重要財務變數按行政區別發布,行政區別;年底場所單位數_家_總計_Number_of_establishment_units_end_of_2011_Establishment_Total;年底場所單位數_家_獨立經營單位_Number_of_establishment_units_end_of_2011_Establishment_Independent_operating_units;年底場所單位數_家_總管理單位_Number_of_establishment_units_end_of_2011_Establishment_Corporate_managing_units_;年底場所單位數_家_分支單位_Number_of_establishment_units_end_of_2011_Establishment_Branch_units;年底從業員工人數_人_Number_of_persons_engaged_end_of_2011_Person;全年薪資支出_千元_Payrolls_year-round_of_2011_NT1000;平均每單位從業員工人數_人_Average__number_of_persons_engaged_per_establishment_Person;平均每從業員工全年薪資_千元_Average_payrolls_per_person_engaged_year-round_of_2011_NT1000;全年生產總額_千元_Total_value_of_production_year-round_of_2011_NT1000;年底實際運用固定資產淨額_千元_Net_value_of_fixed_assets_used_in_operation_end_of_2011_NT1000;District,行政院主計總處
桃園縣常住人口之年齡結構(不含外籍勞工),桃園縣常住人口之年齡結構(不含外籍勞工),20712,桃園縣民國99年人口及住宅普查常住人口之年齡結構(不含外籍勞工)按性別及鄉鎮市區別發布,按性別及鄉鎮市區別分;總計_人_Grand_total_person;未滿15歲_人_Under_15_years_person;年齡_15_24歲_人_15-24_years_person;年齡_25_34歲_人_25-34_years_person;年齡_35_44歲_人_35-44_years_person;年齡_45_54歲_人_45-54_years_person;年齡_55_64歲_人_55-64_years_person;年齡_65歲以上_人_65_years_and_over_person;平均年齡_歲_Average_age_years;By_sex_township_city_district,行政院主計總處
桃園縣常住人口之性比例(不含外籍勞工),桃園縣常住人口之性比例(不含外籍勞工),18528,桃園縣民國99年人口及住宅普查常住人口之性比例(不含外籍勞工)按鄉鎮市區別發布,按鄉鎮市區別分;常住人口數_總計_人_Number_of_resident_population_Grand_total_person;常住人口數_男_人_Number_of_resident_population_Male_person;常住人口數_女_人_Number_of_resident_population_Female_person;性比例_Sex_ratio;By_township_city_district,行政院主計總處
桃園縣常住人口數及人口密度,桃園縣常住人口數及人口密度,18506,桃園縣民國99年人口及住宅普查之常住人口數及人口密度按鄉鎮市區別發布,鄉鎮市區別;常住人口數_總計_人_Number_of_resident_population_Grand_total_person;常住人口數_男_人_Number_of_resident_population_Male_person;常住人口數_女_人_Number_of_resident_population_Female_person;土地面積_平方公里_Total_land_area_km2;人口密度_Population_density;By_township_city_district,行政院主計總處
桃園縣１５歲以上常住人口之婚姻狀況,桃園縣１５歲以上常住人口之婚姻狀況,22396,桃園縣民國99年人口及住宅普查15歲以上常住人口之婚姻狀況按性別及鄉鎮市區別發布,按性別及鄉鎮市區別分;總計_人_Grand_total_person;未婚_人_Unmarried_person;有配偶或同居_人_Married_or_cohabited_person;已離婚或分居_人_Divorced_or_separated_person;配偶死亡_人_Widowed_person;By_sex_township_city_district,行政院主計總處
桃園縣１５歲以上常住人口之教育程度,桃園縣１５歲以上常住人口之教育程度,20735,桃園縣民國99年人口及住宅普查15歲以上常住人口之教育程度按性別及鄉鎮市區別發布,按性別及鄉鎮市區別分;總計_人_Grand_total_person;國小及以下_人_Elementary_and_lower_person;國中_初中_人_Junior_high_person;高中_高職_人_Senior_high_and_vocational_person;大專及以上_人_Junior_college_university_and_higher_person_;By_sex_township_city_district,行政院主計總處
桃園縣１５歲以上民間常住人口之工作狀況,桃園縣１５歲以上民間常住人口之工作狀況,22423,桃園縣民國99年人口及住宅普查15歲以上民間常住人口之工作狀況按性別及鄉鎮市區別發布,按性別及鄉鎮市區別分;總計_人_Grand_total_person;有工作_合計_人_Holding_a_job_Total_person;有工作_農林漁牧業_人_Holding_a_job_Agriculture_forestry__fishing_and_animal_husbandry_person;有工作_工業_人_Holding_a_job_Industry_person;有工作_工業_製造業_人_Holding_a_job_Industry_Manufacturing_person;有工作_工業_營造業_人_Holding_a_job_Industry_Construction_person;有工作_服務業_人_Holding_a_job_Services_person;有工作_服務業_批發及零售業_人_Holding_a_job_Services_Wholesale_and_retail_trade_person;有工作_服務業_運輸及倉儲業_人_Holding_a_job_Services_Transportation_and_storage_person;有工作_服務業_住宿及餐飲業_人_Holding_a_job_Services_Accommodation_and_food_service_activities_person;有工作_服務業_金融及保險業_人_Holding_a_job_Services_Financial_and_insurance_activities_person;有工作_服務業_公共行政及國防_強制性社會安全_人_Holding_a_job_Services_Public_administration_and_defense_compulsory_social_security_person;有工作_服務業_教育服務業_人_Holding_a_job_Services_Education_person;有工作_服務業_醫療保健及社會工作服務業_人_Holding_a_job_Services_Human_health_and_social_work_activities_person;有工作_服務業_其他服務業_人_Holding_a_job_Services_Other_service_activities_person;無工作_人_Not_holding_a_job_person;By_sex_township_city_district,行政院主計總處
桃園縣５歲以上常住人口之遷徙情形,桃園縣５歲以上常住人口之遷徙情形,24251,桃園縣民國99年人口及住宅普查5歲以上常住人口之遷徙情形按性別及經常居住地區發布,按性別及經常居住地區分;總計_人_Grand_total_person;同現住處所_人_Same_place_person;同現住村里不同處所_人_Same_village_or_li_person_;同現住鄉鎮市區不同村里_人_Same_township_city_district_person;同現住縣市不同鄉鎮市區_人_Same_county_city_person;同臺閩地區不同縣市_人_Other_county_city_person;中國大陸_含港澳_或國外地區_人_The_Chinese_Mainland_including_Hong_Kong_and_Macau_or_overseas_person;By_sex_usually_living_township_city_district,行政院主計總處
桃園縣６歲以上常住人口之工作地及就學地狀況,桃園縣６歲以上常住人口之工作地及就學地狀況,24289,桃園縣民國99年人口及住宅普查６歲以上常住人口之工作地及就學地狀況按性別及經常居住地區發布,按性別及按經常居住地區分;總計_人_Grand_total_person;未求學且無工作_人_Not_at_school_and_not_holding_a_job_person;工作地與就學地_合計_人_Working_and_schooling_place_Total_person;工作地與就學地_同現住鄉鎮市區_人_Working_and_schooling_place_Same_township_city_district_person;工作地與就學地_同現住縣市不同鄉鎮市區_人_Working_and_schooling_place_Same_county_city_person;工作地與就學地_同臺閩地區不同縣市或國外地區_人_Working_and_schooling_place_Other_county_city_or_overseas_person;工作地_15歲以上且有工作者_合計_人_Working_place_15_years_and_over_and_holding_a_job_Total_person;工作地_15歲以上且有工作者_同現住鄉鎮市區_人_Working_place_15_years_and_over_and_holding_a_job_Same_township_city_district_person;工作地_15歲以上且有工作者_同現住縣市不同鄉鎮市區_人_Working_place_15_years_and_over_and_holding_a_job_Same_county_city_person;工作地_15歲以上且有工作者_同臺閩地區不同縣市或國外地區_人_Working_place_15_years_and_over_and_holding_a_job_Other_county_city_or_overseas_person;就學地_6歲以上在學且無工作者_合計_人_Schooling_place_6_years_and_over_at_school_and_not_holding_a_job_Total_person;就學地_6歲以上在學且無工作者_同現住鄉鎮市區_人_Schooling_place_6_years_and_over_at_school_and_not_holding_a_job_Same_township_city_district_person;就學地_6歲以上在學且無工作者_同現住縣市不同鄉鎮市區_人_Schooling_place_6_years_and_over_at_school_and_not_holding_a_job_Same_county_city_person;就學地_6歲以上在學且無工作者_同臺閩地區不同縣市或國外地區_人_Schooling_place_6_years_and_over_at_school_and_not_holding_a_job_Other_county_city_or_overseas_person;By_sex_usually_living_township_district_city,行政院主計總處
歲入來源別科目編號表,歲入來源別科目編號表,13053,歲入來源別科目編號,名稱;編號,行政院主計總處
歲入來源別預算比較總表,102年度歲入來源別預算比較總表,6590,歲入來源別科目、本年度預算數、上年度預算數、前年度決算數、本年度與上年度比較,款;項;目;科目名稱;本年度預算數;上年度預算數;前年度決算數;本年度與上年度比較,行政院主計總處
歲入來源別預算比較總表,103年度歲入來源別預算比較總表,9164,提供中央政府總預算歲入來源別科目項目之103與102年度預算數、101年度決算數及其比較,科目名稱;本年度預算數;上年度預算數;前年度決算數;本年度與上年度比較,行政院主計總處
歲入來源別預算總表,歲入來源別預算總表,40102,提供各年度歲入來源別預算總表,款;項;目;科目名稱;經常門;資本門;合計;百分比,行政院主計總處
歲入歲出簡明對照表,歲入歲出簡明對照表,40101,提供各年度歲入歲出簡明對照表,項目;合計_金額;合計_百分比;經常門預算數;資本門預算數,行政院主計總處
歲出按職能及經濟性綜合分類表,102年度歲出按職能及經濟性綜合分類表,6595,提供中央政府總預算各職能別項目、經濟性分類項目之預算數分析,職能別分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,行政院主計總處
歲出按職能及經濟性綜合分類表,103年度歲出按職能及經濟性綜合分類表,9172,提供中央政府總預算各職能別項目、經濟性分類項目之預算數分析,職能別分類經濟性分類;消費支出_經常門;債務利息_經常門;補助地方_經常門;移轉民間_經常門;資本形成_資本門;土地購入_資本門;增資_資本門;補助地方_資本門;移轉民間_資本門,行政院主計總處
歲出科目編號表,歲出政事別科目編號表,13055,歲出政事別科目編號表,名稱;編號,行政院主計總處
歲出科目編號表,歲出機關別科目編號表,13057,歲出機關別科目編號表,款;項;名稱;編號,行政院主計總處
歲出預算總表,102年度歲出政事別預算總表,6591,提供中央政府總預算政事別科目項目102年度經常門、資本門之合計數及百分比,款;科目名稱;經常門;資本門;合計;百分比,行政院主計總處
歲出預算總表,102年度歲出機關別預算總表,6592,提供中央政府總預算各主管機關102年度經常門、資本門之合計數及百分比,款;科目名稱;經常門;資本門;合計;百分比,行政院主計總處
歲出預算總表,103年度歲出政事別預算總表,9165,提供中央政府總預算政事別科目項目103年度經常門、資本門之合計數及百分比,科目名稱;經常門;資本門;合計;百分比,行政院主計總處
歲出預算總表,103年度歲出機關別預算總表,9167,提供中央政府總預算各主管機關103年度經常門、資本門之合計數及百分比,科目名稱;經常門;資本門;合計;百分比,行政院主計總處
歲出預算總表,歲出政事別預算總表,40103,提供各年度歲出政事別預算總表,款;科目名稱;經常門;資本門;合計;百分比,行政院主計總處
歲出預算總表,歲出機關別預算總表,40104,提供各年度歲出機關別預算總表,款;科目名稱;經常門;資本門;合計;百分比,行政院主計總處
歷年15歲以上民間人口之年齡,歷年15歲以上民間人口之年齡,31061,人力資源調查之15歲以上民間人口按年齡分,按年月別分_Year_and_month;總計_Total;男_Male;女_Female;年齡15-24歲_合計_15-24_years_Total;年齡15-24歲_男_15-24_years_Male;年齡15-24歲_女_15-24_years_Female;年齡15-24歲_15-19歲_小計_15-24_years_15-19_years_Total;年齡15-24歲_15-19歲_男_15-24_years_15-19_years_Male;年齡15-24歲_15-19歲_女_15-24_years_15-19_years_Female;年齡15-24歲_20-24歲_小計_15-24_years_20-24_years_Total;年齡15-24歲_20-24歲_男_15-24_years_20-24_years_Male;年齡15-24歲_20-24歲_女_15-24_years_20-24_years_Female;年齡25-44歲_合計_25-44_years_Total;年齡25-44歲_男_25-44_years_Male;年齡25-44歲_女_25-44_years_Female;年齡25-44歲_25-29歲_小計_25-44_years_25-29_years_Total;年齡25-44歲_25-29歲_男_25-44_years_25-29_years_Male;年齡25-44歲_25-29歲_女_25-44_years_25-29_years_Female;年齡25-44歲_30-34歲_小計_25-44_years_30-34_years_Total;年齡25-44歲_30-34歲_男_25-44_years_30-34_years_Male;年齡25-44歲_30-34歲_女_25-44_years_30-34_years_Female;年齡25-44歲_35-39歲_小計_25-44_years_35-39_years_Total;年齡25-44歲_35-39歲_男_25-44_years_35-39_years_Male;年齡25-44歲_35-39歲_女_25-44_years_35-39_years_Female;年齡25-44歲_40-44歲_小計_25-44_years_40-44_years_Total;年齡25-44歲_40-44歲_男_25-44_years_40-44_years_Male;年齡25-44歲_40-44歲_女_25-44_years_40-44_years_Female;年齡45-64歲_合計_45-64_years_Total;年齡45-64歲_男_45-64_years_Male;年齡45-64歲_女_45-64_years_Female;年齡45-64歲_45-49歲_小計_45-64_years_45-49_years_Total;年齡45-64歲_45-49歲_男_45-64_years_45-49_years_Male;年齡45-64歲_45-49歲_女_45-64_years_45-49_years_Female;年齡45-64歲_50-54歲_小計_45-64_years_50-54_years_Total;年齡45-64歲_50-54歲_男_45-64_years_50-54_years_Male;年齡45-64歲_50-54歲_女_45-64_years_50-54_years_Female;年齡45-64歲_55-59歲_小計_45-64_years_55-59_years_Total;年齡45-64歲_55-59歲_男_45-64_years_55-59_years_Male;年齡45-64歲_55-59歲_女_45-64_years_55-59_years_Female;年齡45-64歲_60-64歲_小計_45-64_years_60-64_years_Total;年齡45-64歲_60-64歲_男_45-64_years_60-64_years_Male;年齡45-64歲_60-64歲_女_45-64_years_60-64_years_Female;年齡65歲以上_合計_65_years_and_over_Total;年齡65歲以上_男_65_years_and_over_Male;年齡65歲以上_女_65_years_and_over_Female,行政院主計總處
歷年15歲以上民間人口之教育程度,歷年15歲以上民間人口之教育程度,31062,人力資源調查之15歲以上民間人口按教育程度分,按年月別分_Year_and_month;總計_Total;男_Male;女_Female;國中及以下_合計_Junior_high_and_below_Total;國中及以下_男_Junior_high_and_below_Male;國中及以下_女_Junior_high_and_below_Female;國中及以下_國小及以下_小計_Junior_high_and_below_Primary_school_and_below_Total;國中及以下_國小及以下_男_Junior_high_and_below_Primary_school_and_below_Male;國中及以下_國小及以下_女_Junior_high_and_below_Primary_school_and_below_Female;國中及以下_國中_小計_Junior_high_and_below_Junior_high_Total;國中及以下_國中_男_Junior_high_and_below_Junior_high_Male;國中及以下_國中_女_Junior_high_and_below_Junior_high_Female;高中職_合計_Senior_high_and_vocational_Total;高中職_男_Senior_high_and_vocational_Male;高中職_女_Senior_high_and_vocational_Female;高中職_高中_小計_Senior_high_and_vocational_Senior_high_Total;高中職_高中_男_Senior_high_and_vocational_Senior_high_Male;高中職_高中_女_Senior_high_and_vocational_Senior_high_Female;高中職_高職_小計_Senior_high_and_vocational_Vocational_Total;高中職_高職_男_Senior_high_and_vocational_Vocational_Male;高中職_高職_女_Senior_high_and_vocational_Vocational_Female;大專及以上_合計_Junior_college_and_above_Total;大專及以上_男_Junior_college_and_above_Male;大專及以上_女_Junior_college_and_above_Female;大專及以上_專科_小計_Junior_college_and_above_Junior_college_Total;大專及以上_專科_男_Junior_college_and_above_Junior_college_Male;大專及以上_專科_女_Junior_college_and_above_Junior_college_Female;大專及以上_大學_小計_Junior_college_and_above_University_Total;大專及以上_大學_男_Junior_college_and_above_University_Male;大專及以上_大學_女_Junior_college_and_above_University_Female;大專及以上_研究所_小計_Junior_college_and_above_Graduate_school_Total;大專及以上_研究所_男_Junior_college_and_above_Graduate_school_Male;大專及以上_研究所_女_Junior_college_and_above_Graduate_school_Female,行政院主計總處
歷年中央政府收支概況表,102年度歷年中央政府收支概況表,6807,提供39至102年度中央政府歲入、歲出、餘絀、債務還本、融資調度等項目之預決算數,年度別;稅課及專賣收入;營業盈餘及事業收入;協助收入;規費及罰款收入;財產收入;其他收入;歲入合計;歲入合計_年增率;一般政務支出;國防支出;教育科學文化支出;經濟發展支出;社會福利支出;社區發展及環境保護支出;退休撫卹支出;債務支出;一般補助及其他支出;歲出合計;歲出合計_年增率;歲入歲出餘絀;債務還本;發行公債及賒借_融;移用以前年度歲計賸餘_融;融資調度合計,行政院主計總處
歷年中央政府收支概況表,103年度歷年中央政府收支概況表,9174,提供39至103年度中央政府歲入、歲出、餘絀、債務還本、融資調度等項目之預決算數,年度別;稅課及專賣收入;營業盈餘及事業收入;協助收入;規費及罰款收入;財產收入;其他收入;歲入合計;歲入年增率;一般政務支出;國防支出;教育科學文化支出;經濟發展支出;社會福利支出;社區發展及環境保護支出;退休撫卹支出;債務支出;一般補助及其他支出;歲出合計;歲出年增率;歲入歲出餘絀;債務還本;發行公債及賒借;移用以前年度歲計賸餘;融資調度合計,行政院主計總處
歷年人力資源調查重要指數,歷年人力資源調查重要指數,31060,人力資源調查之總人口、15歲以上民間人口、勞動力、非勞動力之指數,按年月別分_Year_and_month;總人口_Total_population;年齡15歲以上民間人口_總計_Civilian_population_aged_15_years_and_over_Total;年齡15歲以上民間人口_男_Civilian_population_aged_15_years_and_over_Male;年齡15歲以上民間人口_女_Civilian_population_aged_15_years__and_over_Female;勞動力_合計_Labor__Force_Total;勞動力_男_Labor__Force_Male;勞動力_女_Labor__Force_Female;勞動力_就業者_小計_Labor__Force_Employed_Total;勞動力_就業者_男_Labor__Force_Employed_Male;勞動力_就業者_女_Labor__Force_Employed_Female;勞動力_失業者_小計_Labor__Force_Unemployed_Total;勞動力_失業者_男_Labor__Force_Unemployed_Male;勞動力_失業者_女_Labor__Force_Unemployed_Female;非勞動力_合計_Not_in_labor_force_Total;非勞動力_男_Not_in_labor_force_Male;非勞動力_女_Not_in_labor_force_Female,行政院主計總處
歷年人力資源調查重要指標,歷年人力資源調查重要指標,31055,人力資源調查之15歲以上民間人口、勞動力、就業者等占總人口之比率及失業率,按年月別分_Year_and_month;年齡15歲以上民間人口占總人口之比率_Proportion_of_civilian_population_aged_15_years_and_over_to_total_population;勞動力_占總人口之比率_Labor_force_Proportion_of_labor_force_to_total_population;勞動力_占15歲以上民間人口之比率_勞動力參與率_總計_Labor_force_Labor_force_participation_rate_Total;勞動力_占15歲以上民間人口之比率_勞動力參與率_男_Labor_force_Labor_force_participation_rate_Male;勞動力_占15歲以上民間人口之比率_勞動力參與率_女_Labor_force_Labor_force_participation_rate_Female;就業者_占總人口之比率_Employed_Proportion_of_employed_persons_to_total_population;就業者_占15歲以上民間人口之比率_Employed_Proportion_of_employed_persons_to_civilian_population_aged_15_years_and_over;就業者_占勞動力之比率_Employed_Proportion_of_employed_persons_to_labor_force;失業率_總計_Unemployment_rate_Total;失業率_男_Unemployment_rate_Male;失業率_女_Unemployment_rate_Female,行政院主計總處
歷年人力資源調查重要結果,歷年人力資源調查重要結果,31050,人力資源調查之總人口、15歲以上民間人口、勞動力、非勞動力,按年月別分_Year_and_month;總人口_Total_population;年齡15歲以上民間人口_總計_Civilian_population_aged_15_years_and_over_Total;年齡15歲以上民間人口_男_Civilian_population_aged_15_years_and_over_Male;年齡15歲以上民間人口_女_Civilian_population_aged_15_years_and_over_Female;勞動力_合計_Labor__Force_Total;勞動力_男_Labor__Force_Male;勞動力_女_Labor__Force_Female;勞動力_就業者_小計_Labor__Force_Employed_Total;勞動力_就業者_男_Labor__Force_Employed_Male;勞動力_就業者_女_Labor__Force_Employed_Female;勞動力_失業者_小計_Labor__Force_Unemployed_Total;勞動力_失業者_男_Labor__Force_Unemployed_Male;勞動力_失業者_女_Labor__Force_Unemployed_Female;非勞動力_合計_Not_in_labor_force_Total;非勞動力_男_Not_in_labor_force_Male;非勞動力_女_Not_in_labor_force,行政院主計總處
歷年勞動力之年齡,歷年勞動力之年齡,31063,人力資源調查之勞動力按年齡分,按年月別分_Year_and_month;總計_Total;男_Male;女_Female;年齡15-24歲_合計_15-24_years_Total;年齡15-24歲_男_15-24_years_Male;年齡15-24歲_女_15-24_years_Female;年齡15-24歲_15-19歲_小計_15-24_years_15-19_years_Total;年齡15-24歲_15-19歲_男_15-24_years_15-19_years_Male;年齡15-24歲_15-19歲_女_15-24_years_15-19_years_Female;年齡15-24歲_20-24歲_小計_15-24_years_20-24_years_Total;年齡15-24歲_20-24歲_男_15-24_years_20-24_years_Male;年齡15-24歲_20-24歲_女_15-24_years_20-24_years_Female;年齡25-44歲_合計_25-44_years_Total;年齡25-44歲_男_25-44_years_Male;年齡25-44歲_女_25-44_years_Female;年齡25-44歲_25-29歲_小計_25-44_years_25-29_years_Total;年齡25-44歲_25-29歲_男_25-44_years_25-29_years_Male;年齡25-44歲_25-29歲_女_25-44_years_25-29_years_Female;年齡25-44歲_30-34歲_小計_25-44_years_30-34_years_Total;年齡25-44歲_30-34歲_男_25-44_years_30-34_years_Male;年齡25-44歲_30-34歲_女_25-44_years_30-34_years_Female;年齡25-44歲_35-39歲_小計_25-44_years_35-39_years_Total;年齡25-44歲_35-39歲_男_25-44_years_35-39_years_Male;年齡25-44歲_35-39歲_女_25-44_years_35-39_years_Female;年齡25-44歲_40-44歲_小計_25-44_years_40-44_years_Total;年齡25-44歲_40-44歲_男_25-44_years_40-44_years_Male;年齡25-44歲_40-44歲_女_25-44_years_40-44_years_Female;年齡45-64歲_合計_45-64_years_Total;年齡45-64歲_男_45-64_years_Male;年齡45-64歲_女_45-64_years_Female;年齡45-64歲_45-49歲_小計_45-64_years_45-49_years_Total;年齡45-64歲_45-49歲_男_45-64_years_45-49_years_Male;年齡45-64歲_45-49歲_女_45-64_years_45-49_years_Female;年齡45-64歲_50-54歲_小計_45-64_years_50-54_years_Total;年齡45-64歲_50-54歲_男_45-64_years_50-54_years_Male;年齡45-64歲_50-54歲_女_45-64_years_50-54_years_Female;年齡45-64歲_55-59歲_小計_45-64_years_55-59_years_Total;年齡45-64歲_55-59歲_男_45-64_years_55-59_years_Male;年齡45-64歲_55-59歲_女_45-64_years_55-59_years_Female;年齡45-64歲_60-64歲_小計_45-64_years_60-64_years_Total;年齡45-64歲_60-64歲_男_45-64_years_60-64_years_Male;年齡45-64歲_60-64歲_女_45-64_years_60-64_years_Female;年齡65歲以上_合計_65_years_and_over_Total;年齡65歲以上_男_65_years_and_over_Male;年齡65歲以上_女_65_years_and_over_Female,行政院主計總處
歷年勞動力之教育程度,歷年勞動力之教育程度,31064,人力資源調查之勞動力按教育程度分,按年月別分_Year_and_month;總計_Total;男_Male;女_Female;國中及以下_合計_Junior_high_and_below_Total;國中及以下_男_Junior_high_and_below_Male;國中及以下_女_Junior_high_and_below_Female;國中及以下_國小及以下_小計_Junior_high_and_below_Primary_school_and_below_Total;國中及以下_國小及以下_男_Junior_high_and_below_Primary_school_and_below_Male;國中及以下_國小及以下_女_Junior_high_and_below_Primary_school_and_below_Female;國中及以下_國中_小計_Junior_high_and_below_Junior_high_Total;國中及以下_國中_男_Junior_high_and_below_Junior_high_Male;國中及以下_國中_女_Junior_high_and_below_Junior_high_Female;高中職_合計_Senior_high_and_vocational_Total;高中職_男_Senior_high_and_vocational_Male;高中職_女_Senior_high_and_vocational_Female;高中職_高中_小計_Senior_high_and_vocational_Senior_high_Total;高中職_高中_男_Senior_high_and_vocational_Senior_high_Male;高中職_高中_女_Senior_high_and_vocational_Senior_high_Female;高中職_高職_小計_Senior_high_and_vocational_Vocational_Total;高中職_高職_男_Senior_high_and_vocational_Vocational_Male;高中職_高職_女_Senior_high_and_vocational_Vocational_Female;大專及以上_合計_Junior_college_and_above_Total;大專及以上_男_Junior_college_and_above_Male;大專及以上_女_Junior_college_and_above_Female;大專及以上_專科_小計_Junior_college_and_above_Junior_college_Total;大專及以上_專科_男_Junior_college_and_above_Junior_college_Male;大專及以上_專科_女_Junior_college_and_above_Junior_college_Female;大專及以上_大學_小計_Junior_college_and_above_University_Total;大專及以上_大學_男_Junior_college_and_above_University_Male;大專及以上_大學_女_Junior_college_and_above_University_Female;大專及以上_研究所_小計_Junior_college_and_above_Graduate_school_Total;大專及以上_研究所_男_Junior_college_and_above_Graduate_school_Male;大專及以上_研究所_女_Junior_college_and_above_Graduate_school_Female,行政院主計總處
