資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
新竹縣政府稅捐稽徵局106年第2季辦理行政救濟件數統計表,109218,辦理行政救濟件數統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
新竹縣政府稅捐稽徵局106年第3季辦理行政救濟件數統計表,109219,辦理行政救濟件數統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
新竹縣政府稅捐稽徵局106年7月至12月辦理國家賠償事件處理情形統計表,109220,106年7月至12月辦理國家賠償事件處理情形統計表,新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局104年1月至6月辦理國家賠償事件處理情形統計表,109221,104年1月至6月新竹縣政府稅捐稽徵局辦理國家賠償事件處理情形統計表,新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局104年7月至12月辦理國家賠償事件處理情形統計表,109222,104年7月至12月新竹縣政府稅捐稽徵局辦理國家賠償事件處理情形統計表,新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局105年1月至6月辦理國家賠償事件處理情形統計表,109223,105年1月至6月新竹縣政府稅捐稽徵局辦理國家賠償事件處理情形統計表,新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局105年7月至12月辦理國家賠償事件處理情形統計表,109224,105年7月至12月辦理國家賠償事件處理情形統計表,新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局104年辦理行政救濟件數統計表,109225,行政救濟件數統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
新竹縣政府稅捐稽徵局105年辦理行政救濟件數統計表,109226,行政救濟件數統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
新竹縣政府稅捐稽徵局106年第4季辦理行政救濟件數統計表,109227,行政救濟件數統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年第1季辦理行政救濟件數統計表,109228,行政救濟件數統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年第2季辦理行政救濟件數統計表,109229,行政救濟件數統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年1月至6月辦理國家賠償事件處理情形統計表,109230,國家賠償事件處理情形統計表,新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年第3季辦理行政救濟件數統計表,109231,107年第3季新竹縣政府稅捐稽徵局辦理行政救濟件數統計表,階段;受理件數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年第4季辦理行政救濟件數統計表,109233,107年第4季行政救濟案件統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年7月至12月辦理國家賠償事件處理情形統計表,109234,107年7月至12月國家賠償案件統計表,新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局108年第1季辦理行政救濟件數統計表,109235,復查、訴願、行政訴訟一審、行政訴訟二審受理情形,階段;受理件數,新竹縣政府稅務局
新竹縣歲入決算數-按來源別分,109236,歲入決算審定數-按來源別分,年度;歲入決算數;稅課收入;罰款及賠償收入;規費收入;財產收入;營業盈餘及事業收入;補助及協助收入;捐獻及贈與收入;其他收入,主計處
新竹縣已登記寺廟一覽表,109237,新竹縣已登記寺廟一覽表,鄉別;寺廟名稱;主祀神佛像;教別;組織型態;寺廟地址;負責人姓名;登記證字號;電話,民政處
新竹縣已登記財團法人教會名冊一覽表,109238,新竹縣已登記財團法人教會名冊一覽表,序號;鄉鎮市別;教會名稱;主事務所地址;電話;負責人;設立日期,民政處
新竹縣已登記祭祀公業法人登記一覽表,109239,新竹縣已登記祭祀公業法人名冊一覽表,家數;鄉鎮市別;祭祀公業法人名稱;主事務所地址;設立登記日期,民政處
新竹縣村里集會所-公開資訊,109244,新竹縣各村里集會所資訊,項次;鄉鎮市;村里別;集會所名稱;地址;管理單位,民政處
新竹縣殯葬禮儀服務業名冊108.6.24,109245,殯葬禮儀公司,目前家數;鄉鎮;公司商號名稱;負責人;營業地址;電話,民政處
新竹縣地政士開業資料,109246,新竹縣地政士開業資料,姓名;電話;事務所名稱;事務所地址,地政處
新竹縣五峰鄉108年公告土地現值及及公告地價,109247,新竹縣五峰鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣北埔鄉108年公告土地現值及及公告地價,109248,新竹縣北埔鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣尖石鄉108年公告土地現值及及公告地價,109249,新竹縣尖石鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣公私立骨灰(骸)存放設施【納骨塔】清冊,109250,新竹縣公私立骨灰(骸)存放設施【納骨塔】清冊,編號;鄉鎮市;公立或私立;設施管理者;設施名稱;電話,民政處
新竹縣竹北市108年公告土地現值及及公告地價(2),109251,新竹縣竹北市108年公告土地現值及及公告地價(2),行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣竹東鎮108年公告土地現值及及公告地價(1),109252,新竹縣竹東鎮108年公告土地現值及及公告地價(1),行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣竹東鎮108年公告土地現值及及公告地價(2),109253,新竹縣竹東鎮108年公告土地現值及及公告地價(2),行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣芎林鄉108年公告土地現值及及公告地價,109254,新竹縣芎林鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣峨眉鄉108年公告土地現值及及公告地價,109255,新竹縣峨眉鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣湖口鄉108年公告土地現值及及公告地價,109256,新竹縣湖口鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣新埔鎮108年公告土地現值及及公告地價,109257,新竹縣新埔鎮108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣新豐鄉108年公告土地現值及及公告地價,109258,新竹縣新豐鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣橫山鄉108年公告土地現值及及公告地價,109259,新竹縣橫山鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣關西鎮108年公告土地現值及及公告地價,109260,新竹縣關西鎮108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
新竹縣寶山鄉108年公告土地現值及及公告地價,109261,新竹縣寶山鄉108年公告土地現值及及公告地價,行政區;段小段;地號;公告現值;公告地價,地政處
108年新竹縣特定寵物業業者名冊,109262,108年新竹縣特定寵物業業者名冊,業者名稱;電話;地址;許可證字號;營業項目,新竹縣家畜疾病防治所
108年新竹縣動物用藥品販賣業許可證登記名冊,109263,108年新竹縣動物用藥品販賣業許可證登記名冊,商號名稱;聯絡電話;營業場所地址,新竹縣家畜疾病防治所
新竹縣合格燃氣熱水器承裝業及技術士名冊,109264,本縣合格燃氣熱水器承裝業及技術士名冊,序號;承裝業名稱;營業場所地址;營業場所電話;負責人姓名;技術士姓名;技術士證號;技術士證生效日期;任職日期;最近一次受訓日期,新竹縣政府消防局
新竹縣消防緊急救護服務,109265,消防緊急救護服務,區域別;月底救護車輛數_一般救護車-消防機關現有一般救護車輛數;月底救護車輛數_加護救護車-消防機關現有加護救護車輛數;救護出勤次數_送醫次數-消防機關緊急救護出勤及有送醫次數;救護出勤次數_未運送次數-消防機關受理救護案件救護出勤及因未發現_誤報_中途取消_出勤待命_不需要_拒送_警察處理_現場死亡等因素-最後未載送救護對象之次數;急救送醫人次_急病-消防機關救護人員緊急救護出勤及服務救護對象為急病之總人次;急救送醫人次_疑似毒藥物中毒-消防機關救護人員緊急救護出勤及服務救護對象為疑似毒藥物中毒之總人次;急救送醫人次_疑似一氧化碳中毒-消防機關救護人員緊急救護出勤及服務救護對象為疑似一氧化碳中毒之總人次;急救送醫人次_癲癇或抽搐-消防機關救護人員緊急救護出勤及服務救護對象為癲癇或抽搐之總人次;急救送醫人次_路倒-消防機關救護人員緊急救護出勤及服務救護對象為路倒之總人次;急救送醫人次_行為急症或精神異常-消防機關救護人員緊急救護出勤及服務救護對象為行為急症或精神異常之總人次;急救送醫人次_孕婦急產-消防機關救護人員緊急救護出勤及服務救護對象為孕婦急產之總人次;急救送醫人次_溺水-消防機關救護人員緊急救護出勤及服務救護對象為溺水之總人次;急救送醫人次_非創傷類到院前心肺功能停止-消防機關救護人員緊急救護出勤及服務救護對象為非創傷之到院前心肺功能停止之總人次;急救送醫人次_非創傷類其他-消防機關救護人員緊急救護出勤及服務救護對象為非創傷類其他之總人次;急救送醫人次_一般外傷-消防機關救護人員緊急救護出勤及服務救護對象為一般外傷之總人次;急救送醫人次_車禍受傷-消防機關救護人員緊急救護出勤及服務救護對象為車禍受傷之總人次;急救送醫人次_墜落傷-消防機關救護人員緊急救護出勤及服務救護對象為墜落傷之總人次;急救送醫人次_穿刺傷-消防機關救護人員緊急救護出勤及服務救護對象為穿刺傷之總人次;急救送醫人次_燒燙傷-消防機關救護人員緊急救護出勤及服務救護對象為燒燙傷之總人次;急救送醫人次_電擊傷-消防機關救護人員緊急救護出勤及服務救護對象為電擊傷之總人次;急救送醫人次_生物咬螫傷-消防機關救護人員緊急救護出勤及服務救護對象為生物咬螫傷之總人次;急救送醫人次_創傷類到院前心肺功能停止-消防機關救護人員緊急救護出勤及服務救護對象為創傷之到院前心肺功能停止之總人次;急救送醫人次_創傷類其他-防機關救護人員緊急救護出勤及服務救護對象為創傷類其他之總人次,新竹縣政府消防局
新竹縣滅火器藥劑更換及充填合格廠商清冊,109266,新竹縣滅火器藥劑更換及充填合格廠商清冊,編號;縣市別;廠商名稱;地址;電話;負責人;證書號碼;證書有效期限;執行業務範圍,新竹縣政府消防局
新竹縣狹小巷弄列管清冊,109267,狹小巷弄列管清冊,項次;鄉鎮市;轄區分隊;巷道名稱,新竹縣政府消防局
新竹縣疏散避難圖,109268,疏散避難圖,行政區;網址,新竹縣政府消防局
新竹縣消防栓清冊,109269,消防栓清冊,水源編號;行政區域;設置地點;型式;壓力-每平方公分公斤,新竹縣政府消防局
新竹縣108年度產業及社福外籍勞工人數,109270,新竹縣108年度產業及社福外籍勞工人數,年度月份;總計;產業外籍勞工合計;印尼產業;菲律賓產業;泰國產業;越南產業;社福外籍勞工合計;印尼社福;菲律賓社福;泰國社福;越南社福,勞工處
新竹縣108年度違反勞動基準法事業單位名單,109271,新竹縣108年度違反勞動基準法事業單位名單,事業單位名稱或代表人;違反法令條;違反法規內容;處分書文號;處分日期,勞工處
新竹縣稅捐稽徵局服務據點,109272,稅務局服務據點,服務據點;服務轄區;地址;電話;免付費電話,新竹縣政府稅務局
新竹縣政府縣政榮耀,109273,新竹縣政府縣政榮耀,評鑑項目;受評單位;評鑑結果;評鑑單位,行政處
新竹縣免費無線上網熱點資料,109274,新竹縣免費無線上網熱點資料,熱點名稱;郵遞區號;地址;地區,行政處
新竹縣政府公務出國報告,109275,新竹縣政府公務出國報告,名稱;網址,行政處
新竹縣政府1999為民服務專線派工資料,109276,新竹縣政府1999為民服務專線派工資料,案件編號;派工項目;案件位置;日期;立案時間,行政處
新竹縣政府機關通訊錄,109277,新竹縣政府機關通訊錄,機關名稱;地址;電話,人事處
新竹縣有線電視系統人手孔,109278,有線電視系統人手孔,手孔編號;經度;緯度;x;y,行政處
政府資訊閱覽抄錄複製收費標準,109279,政府資訊閱覽抄錄複製收費標準,政府資訊外觀型式;重製或複製方式;重製或複製格式;收費標準-以新臺幣計價;備註,行政處
新竹縣政府雙語詞彙,109280,新竹縣政府雙語詞彙,中文詞彙;英文詞彙,行政處
新竹縣流感疫苗接種合約醫療院所名單,109281,流感疫苗接種合約醫療院所名單,醫院名稱;行政區;郵遞區號;地址;連絡電話,新竹縣政府衛生局
新竹縣營業衛生水質檢驗,109282,年度營業衛生水質檢驗報告(游泳池、溫泉),抽驗日期;市招;抽驗類別;總菌落數;大腸桿菌數,新竹縣政府衛生局
新竹縣各醫院病床數清冊,109283,新竹縣各醫院病床數清冊,病床種類1090527;病床名稱;東元綜合醫院開放數;台大竹東分院開放數;北榮新竹分院開放數;湖口仁慈醫院開放數;中國醫藥新竹醫院開放數;新仁醫院開放數;大安醫院開放數;竹信醫院開放數;林醫院開放數;培靈關西醫院開放數;台大醫院生醫分院開放數,新竹縣政府衛生局
新竹縣居家護理所,109284,新竹縣居家護理所,區別;機構名稱;地址;電話,新竹縣政府衛生局
新竹縣急救責任醫院,109285,新竹縣急救責任醫院名冊,編號;機構名稱;鄉鎮;地址;電話,新竹縣政府衛生局
新竹縣107年通過餐飲衛生管理分級評核制度名單,109286,新竹縣107年通過餐飲衛生管理分級評核制度名單,編號;食品業者登錄字號;店名;電話;鄉鎮市;地址;業別;評核等級,新竹縣政府衛生局
新竹縣精神復健機構暨精神護理機構,109287,精神復健機構暨精神護理機構,編號;機構名稱;鄉鎮市;地址;電話,新竹縣政府衛生局
新竹縣三高成果統計表(107年1月至12月),109288,新竹縣三高成果統計表(107年1月至12月),項目別;篩檢人數;異常人數;異常率;完成追蹤人數;完成追蹤率,新竹縣政府衛生局
新竹縣身心科診所,109289,新竹縣身心科診所名冊,編號;機構名稱;鄉鎮市;地址;電話,新竹縣政府衛生局
新竹縣牙醫診所名冊,109290,開業中之牙醫診所,機構名稱;鄉鎮市;地址;電話,新竹縣政府衛生局
新竹縣電動機車充電站,109291,新竹縣電動機車充電站,設置單位名稱;地址;聯絡電話;備註,新竹縣政府環境保護局
新竹縣溫室氣體排放統計,109292,新竹縣溫室氣體排放統計,項目;所占百分比,新竹縣政府環境保護局
新竹縣固定污染源空氣污染物連續自動監測設施(CEMS)監測數據資料_15分鐘即時監測數據,109293,固定污染源空氣污染物連續自動監測設施(CEMS)監測數據資料_即時監測數據,Epb;CNO;Abbr;PolNo;ItemDesc;Item;M_Time;M_Val;Unit;Code2;Code2Desc;Std;Std_s,新竹縣政府環境保護局
新竹縣公廁資訊,109294,公廁資訊,鄉鎮市名稱;村里名稱;列管編號;名稱;地址;公廁類型;最新公廁評等,新竹縣政府環境保護局
新竹縣回收業名冊,109295,新竹縣回收業名冊,回收業者名稱;電話;地址;回收項目,新竹縣政府環境保護局
新竹縣環境音量監測不合格時段數,109296,環境音量監測不合格時段數,統計期;統計區;總計-時段;日間-時段;晚間-時段;夜間-時段,新竹縣政府環境保護局
新竹縣病媒防治業名單,109297,新竹縣病媒防治業名單,項次;許可執照字號;廠商名稱;負責人姓名;電話,新竹縣政府環境保護局
新竹縣環保旅店名冊,109298,新竹縣環保旅店名冊,項次;旅館名稱;電話;地址,新竹縣政府環境保護局
新竹縣環境教育設施場所名冊,109299,新竹縣環境教育設施場所名冊,項次;設施場所名稱;地址;電話,新竹縣政府環境保護局
新竹縣空氣中懸浮微粒及落塵量檢驗結果,109300,空氣中懸浮微粒及落塵量檢驗結果,測站名稱;測站編號;起始時間;結束時間;落塵量;天候;懸浮微粒_TSP;懸浮微粒_PM10;懸浮微粒_PM2.5;氯鹽;硝酸鹽;硫酸鹽,新竹縣政府環境保護局
新竹縣海域水質表,109301,海域水質表,採樣地點;時間;流速-海哩;流向;深度-m;水度-C;pH值;溶氧量mg-l;銅mg-l;硝酸鹽氮mg-l;亞硝酸鹽氮mg-l;大腸桿菌群CFU-100ml;氨氮mg-l;懸浮固體mg-l;磷酸鹽mg-l;鹽度-PSU,新竹縣政府環境保護局
新竹縣施工資訊,109302,新竹縣施工資訊,CaseID;TargetLB;AppDate;AppUnit;AskPP;AskLB;AppUnitBoss;AppMan;UserID;Address;Tel;ConstName;Officer;Asphalt;Concrete;Rock;Sidewalk;OtherRoad;CaseType;TypeDetail;OtherType;DigDesc;DigPosition;Town;CheckAdd;CheckRoad;RoadClass;Addroad;Addsk;Addsm;Addek;Addem;Addcity1;Addavenue;CheckAvenue;Adddan;Addsh;Addna;Addno;RoadType;Length;Width;Depth;Area;RoadType1;Length1;Width1;Depth1;Area1;RoadType2;Length2;Width2;Depth2;Area2;TotalArea;SchedStart;SchedStop;ConstDays;TimeDay;TimeDayStart;TimeDayEnd;TimeNight;TimeNightStart;TimeNightEnd;Status;OutNo;RecvNo;Pass;AllowStart;AllowStop;AllowTimeDay;AllowTimeDayStart;AllowTimeDayEnd;AllowTimeNight;AllowTimeNightStart;AllowTimeNightEnd;ActualStop;RecvTime;AppRecvTime;CalcFinish;LBFix;ConstDesc;LastModify;FinalCalcResult;Remark;Attach1;Attach2;Attach3;Attach4;Attach5;Attach6;Attach7;Attach8;Attach9;Attach10;ChangeCase;OldCaseId;ChgSched;ChgArea;ChgDesc;NeedFinalChk;FigUpdated;SessionID;endaddavenue;endcheckavenue;endadddan;endaddsh;endaddna;endaddno;Supervise;Supervise_Tel;Factory;Factory_Tel;Factory_Man;Factory_Man_Tel;OfficerMgt;addremark1;addremark2;RecvBackDate;BackModDate;BackDesc;CLSM;MapJPG;WorkNo;CasePic1;CasePic2;CasePic3;CasePic4;CasePic5;CaseFile1;CaseFile2;CaseFile3;CaseRemark;FacReason;pipeType;pipeWidth;pipeCount;pipeType1;pipeWidth1;pipeCount1;pipeType2;pipeWidth2;pipeCount2;totalPipe;pipeUnit;roadcentDis;roadsideDis;ppname;lbname;StatDesc;TownName;CaseAddr;CaseStart;CaseStop;CaseTimeDay;CaseTimeDayStart;CaseTimeDayEnd;CaseTimeNight;CaseTimeNightStart;CaseTimeNightEnd;Uifstat;申請開工日期;申請完工日期;核定開工日期;核定完工日期;公路編號;門牌號碼;面積1;面積2;面積3;ReprTotal;Exam_clsm;DelStatus;ManageFee,工務處
新竹縣道路挖掘資訊,109303,新竹縣道路挖掘資訊,CaseID;TargetLB;AppDate;AppUnit;AskPP;AskLB;AppUnitBoss;AppMan;UserID;Address;Tel;ConstName;Officer;Asphalt;Concrete;Rock;Sidewalk;OtherRoad;CaseType;TypeDetail;OtherType;DigDesc;DigPosition;Town;CheckAdd;CheckRoad;RoadClass;Addroad;Addsk;Addsm;Addek;Addem;Addcity1;Addavenue;CheckAvenue;Adddan;Addsh;Addna;Addno;RoadType;Length;Width;Depth;Area;RoadType1;Length1;Width1;Depth1;Area1;RoadType2;Length2;Width2;Depth2;Area2;TotalArea;SchedStart;SchedStop;ConstDays;TimeDay;TimeDayStart;TimeDayEnd;TimeNight;TimeNightStart;TimeNightEnd;Status;OutNo;RecvNo;Pass;AllowStart;AllowStop;AllowTimeDay;AllowTimeDayStart;AllowTimeDayEnd;AllowTimeNight;AllowTimeNightStart;AllowTimeNightEnd;ActualStop;RecvTime;AppRecvTime;CalcFinish;LBFix;ConstDesc;LastModify;FinalCalcResult;Remark;Attach1;Attach2;Attach3;Attach4;Attach5;Attach6;Attach7;Attach8;Attach9;Attach10;ChangeCase;OldCaseId;ChgSched;ChgArea;ChgDesc;NeedFinalChk;FigUpdated;SessionID;endaddavenue;endcheckavenue;endadddan;endaddsh;endaddna;endaddno;Supervise;Supervise_Tel;Factory;Factory_Tel;Factory_Man;Factory_Man_Tel;OfficerMgt;addremark1;addremark2;RecvBackDate;BackModDate;BackDesc;CLSM;MapJPG;WorkNo;CasePic1;CasePic2;CasePic3;CasePic4;CasePic5;CaseFile1;CaseFile2;CaseFile3;CaseRemark;FacReason;pipeType;pipeWidth;pipeCount;pipeType1;pipeWidth1;pipeCount1;pipeType2;pipeWidth2;pipeCount2;totalPipe;pipeUnit;roadcentDis;roadsideDis;ppname;lbname;StatDesc;TownName;CaseAddr;CaseStart;CaseStop;CaseTimeDay;CaseTimeDayStart;CaseTimeDayEnd;CaseTimeNight;CaseTimeNightStart;CaseTimeNightEnd;Uifstat;申請開工日期;申請完工日期;核定開工日期;核定完工日期;公路編號;門牌號碼;面積1;面積2;面積3;ReprTotal;Exam_clsm;DelStatus;ManageFee,工務處
新竹縣68-107使用執照資料,109304,新竹縣68-107使用執照資料,執照字號;發照日期;建築地點;土地使用分區;基地面積;總樓地板面積;棟數;地上層數;地下層數;戶數;建築物高度;建築面積;工程造價;建築物用途;供公眾;開工日期;實際竣工日期;原建造執照號碼,工務處
新竹縣轄內橋梁基本資料,109305,轄內橋梁基本資料,項次;橋梁名稱;所在區鄉;橋梁總長-公尺,工務處
新竹縣109年6月新竹縣在建工程資料,109306,新竹縣109年6月新竹縣在建工程資料,項次;執行機關;編號;工程名稱;發包預算;合約金額;品管費用;開工日期;預定完工日,工務處
新竹縣105年-108年6月逐案簽證開放資料,109307,新竹縣105年-108年6月逐案簽證開放資料,工程名稱;營造廠名稱;簽證技師及建築師;工程地點;工程性質;工程總價;簽證日期;開工日期;實際竣工日期,工務處
新竹縣文化局活動資訊,109308,每月新竹藝文相關活動,活動編號;活動名稱;演出單位;資料類別;活動開始時間;活動結束時間;是否免費票價;售票網址;活動連絡人;活動連絡電話;活動傳真電話;活動簡介;活動內容;活動網址;YouTube影音網址;大圖檔案名稱-提供無版權爭議且可對外流通供應之照片;小圖檔案名稱-提供無版權爭議且可對外流通供應之照片;活動發布時間;場次起始日期;場次結束日期;場次開始時間;場次地點;縣市名;區域名;場次地址;經度及緯度,新竹縣政府文化局
新竹縣地方文化館,109309,地方文化館資料,title;address;tel;fax;twd97X;twd97Y;wgs84aX;wgs84aY,新竹縣政府文化局
新竹縣古蹟、歷史建築清冊,109310,新竹縣古蹟、歷史建築清冊,編號;指定名稱;古蹟類別;指定類別;鄉鎮;地址或位置;權屬,新竹縣政府文化局
新竹縣街頭藝人展演資訊,109311,街頭藝人展演空間場地(含公共空間)相關規範彙整表,場地名稱;展演範圍;開放時段;聯絡窗口;聯絡電話,新竹縣政府文化局
新竹縣演藝團體,109312,演藝團體一覽表,團體名稱;表演項目;連絡電話,新竹縣政府文化局
新竹縣路外停車場,109313,新竹縣路外停車場,證號;公司名稱;公司電話;停車場名稱;行政區;停車場地址-地號;型式;停車格數量;收費方式;備註,交通旅遊處
新竹縣景點資料,109314,新竹縣景點資料,景點中文名稱;地址;電話;開放時間;網址,交通旅遊處
新竹縣觀光遊憩區109年5月遊客人次,109315,新竹縣觀光遊憩區109年5月遊客人次,觀光遊憩區別;遊客人次;上年同月份遊客人次;增減數;成長率,交通旅遊處
新竹縣美食資料,109316,新竹縣美食資料,餐飲店家名稱;店家地址;預約電話;營業時間,交通旅遊處
新竹縣老人福利機構名冊,109317,老人福利機構,類別;服務區域;機構名稱;地址;電話,社會處
新竹縣長青學苑開課相關資訊,109318,13鄉鎮長青學苑春、秋季班,鄉鎮市;班別;上課時間;上課地點;目前班級人數;開班日期;講師姓名電話;鄉鎮公所聯絡電話,社會處
新竹縣社區照顧關懷據點名冊,109319,新竹縣社區照顧關懷據點名冊,申請單位;單位;聯絡人;電話;據點地址,社會處
新竹縣人民團體名冊,109320,人民團體名冊,編號;團體名稱;負責人姓名-理事長;會址;電話;成立年月日,社會處
新竹縣立案托嬰中心,109321,新竹縣立案托嬰中心名冊,機構名稱;所址;核准托嬰人數;負責人;主管人員;立案日期與歷次變更紀載;電話,社會處
新竹縣新住民家庭服務中心,109322,新竹民家庭服務中心,中心名稱;中心地址;中心電話;中心網站;服務項目;開放時間;中心傳真,社會處
新竹縣托育人員專業訓練課程,109323,新竹縣托育人員專業訓練課程,梯次;辦理單位;電話;性質;班別;課程日期;預計招收人數;報名人數;報名人數男;報名人數女;結業人數;結業人數男;結業人數女;費用,社會處
新竹縣社區發展協會名冊,109324,社區發展協會名冊,序號;鄉鎮市;名稱;理事長姓名;性別;會址;電話;傳真電話;成立日期;網址;社區活動中心;長壽俱樂部;成長教室;守望相助隊;民俗技藝團隊;社區照顧關懷據點;社區圖書室,社會處
新竹縣長照機構名冊,109325,新竹縣長照機構名冊,服務類型;特約鄉鎮;機構名稱;地址;電話,社會處
新竹縣慈善基金會,109326,財團法人慈善事業基金會,機構名稱;成立宗旨;歷任董事長;聯絡人及電話;地址;成立日期,社會處
新竹縣公私協力托育資源中心,109327,托育資源中心,名稱;電話;地址;服務內容;服務對象;服務時間,社會處
新竹縣長照失能者營養餐飲服務,109328,新竹縣長照失能者營養餐飲服務,服務區域;協辦單位;承辦人;電話,社會處
新竹縣70歲以上老人健檢辦理醫院名冊,109329,新竹縣70歲以上老人健檢辦理醫院,老人健檢醫院名稱;承辦人;電話;地址,社會處
新竹縣中低收入老人補助裝置假牙特約醫療院所,109330,中低收入老人補助裝置假牙特約醫療院所,編號;名稱;負責人;地址;電話,社會處
新竹縣商圈通訊錄,109331,商圈介紹,商圈名稱;商圈組織名稱;聯絡電話;地址;聯絡人,產業發展處
新竹縣伴手禮,109332,新竹良品、新竹縣伴手禮,店家名稱;店面電話;地址;產品一;產品二,產業發展處
新竹縣107年度都市計畫地區面積及人口,109333,107年度都市計畫地區面積及人口,編號;都市計畫名稱;都市計畫區面積-平方公里;都市計畫區計畫人口數-人,產業發展處
新竹縣觀光工廠,109334,觀光工廠介紹,觀光工廠名稱;聯絡電話;地址;聯絡人,產業發展處
新竹縣大型運動場館統計資料,109335,新竹縣大型運動場館統計資料,場地名稱;區域;地址;管理機關;聯絡人;連絡電話,教育處
新竹縣政府警察局固定測速地點表,109336,1800C_新竹縣政府警察局固定測速地點表,編號;設置地點;轄區分局;測照類型;備註,新竹縣政府警察局
新竹縣政府警察局保全資料,109337,1800C_新竹縣政府警察局保全資料,編號;名稱;住址;聯絡電話,新竹縣政府警察局
