資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
上市公司經營權及營業範圍異(變)動專區-經營權異動且營業範圍重大變更停止買賣公司,33459,經營權及營業範圍異(變)動專區-經營權異動且營業範圍重大變更停止買賣公司資料 (證交所),出表日期;公司代號;公司名稱;停止買賣開始日,金融監督管理委員會證券期貨局
上市公司召開股東常 (臨時) 會日期、地點及採用電子投票情形等資料彙總表,33460,召開股東常 (臨時) 會日期、地點及採用電子投票情形等資料彙總表 (證交所),出表日期;公司代號;公司名稱;公司地址;股東常(臨時)會日期;開會地點;是否改選董監;聯絡電話;股務單位;股務單位電話;是否採電子投,金融監督管理委員會證券期貨局
外國持卡人於六都十六縣以信用卡支付網路購物(EC)之金額及筆數,33473,統計外國持卡人於六都十六縣以信用卡支付網路購物(EC)之金額及筆數(聯合信用卡處理中心),時間;類別;臺北市信用卡處理中心處理筆數[千筆];臺北市信用卡處理中心處理金額[新台幣];新北市信用卡處理中心處理筆數[千筆];新北市信用卡處理中心處理金額[新台幣];桃園市信用卡處理中心處理筆數[千筆];桃園市信用卡處理中心處理金額[新台幣];新竹縣信用卡處理中心處理筆數[千筆];新竹縣信用卡處理中心處理金額[新台幣];新竹市信用卡處理中心處理筆數[千筆];新竹市信用卡處理中心處理金額[新台幣];苗栗縣信用卡處理中心處理筆數[千筆];苗栗縣信用卡處理中心處理金額[新台幣];臺中市信用卡處理中心處理筆數[千筆];臺中市信用卡處理中心處理金額[新台幣];彰化縣信用卡處理中心處理筆數[千筆];彰化縣信用卡處理中心處理金額[新台幣];南投縣信用卡處理中心處理筆數[千筆];南投縣信用卡處理中心處理金額[新台幣];雲林縣信用卡處理中心處理筆數[千筆];雲林縣信用卡處理中心處理金額[新台幣];嘉義縣信用卡處理中心處理筆數[千筆];嘉義縣信用卡處理中心處理金額[新台幣];嘉義市信用卡處理中心處理筆數[千筆];嘉義市信用卡處理中心處理金額[新台幣];臺南市信用卡處理中心處理筆數[千筆];臺南市信用卡處理中心處理金額[新台幣];高雄市信用卡處理中心處理筆數[千筆];高雄市信用卡處理中心處理金額[新台幣];屏東縣信用卡處理中心處理筆數[千筆];屏東縣信用卡處理中心處理金額[新台幣];基隆市信用卡處理中心處理筆數[千筆];基隆市信用卡處理中心處理金額[新台幣];宜蘭縣信用卡處理中心處理筆數[千筆];宜蘭縣信用卡處理中心處理金額[新台幣];花蓮縣信用卡處理中心處理筆數[千筆];花蓮縣信用卡處理中心處理金額[新台幣];臺東縣信用卡處理中心處理筆數[千筆];臺東縣信用卡處理中心處理金額[新台幣];澎湖縣信用卡處理中心處理筆數[千筆];澎湖縣信用卡處理中心處理金額[新台幣];金門縣信用卡處理中心處理筆數[千筆];金門縣信用卡處理中心處理金額[新台幣];連江縣信用卡處理中心處理筆數[千筆];連江縣信用卡處理中心處理金額[新台幣],金融監督管理委員會銀行局
金融研訓院線上學習課程資訊,33599,提供線上學習課程資訊(金融研訓院),課程名稱;線上講師;總時數;現金價;點數價;試讀;報名,金融監督管理委員會銀行局
集中市場當日公布注意累計次數異常資訊,33999,集中市場當日公布注意累計次數異常資訊 (臺灣證券交易所),編號;證券代號;證券名稱;近期達本公司「公布注意交易資訊」標準之情形,金融監督管理委員會證券期貨局
集中市場當日公布注意股票,34000,集中市場當日公布注意股票 (臺灣證券交易所),編號;證券代號;證券名稱;累計次數;注意交易資訊;日期;收盤價;本益比,金融監督管理委員會證券期貨局
到期契約履約交割-商品類,34062,到期契約履約交割-商品類（期貨交易所）,最後結算日;契約月份;商品名稱;商品代號;買賣權別;期貨現金交割買方到期部位數;期貨現金交割賣方到期部位數;到期未沖銷部位數;到期現金交割價內未沖銷部位數;到期現金交割價內放棄履約部位數;現金交割實際履約部位數;轉現貨部位數,金融監督管理委員會證券期貨局
到期契約履約交割-匯率類,34063,到期契約履約交割-匯率類（期貨交易所）,最後結算日;契約月份;商品名稱;商品代號;買賣權別;買方到期部位數;賣方到期部位數;到期未沖銷部位數;到期價內未沖銷部位數;到期價內放棄履約部位數;實際履約部位數,金融監督管理委員會證券期貨局
創櫃板公司資訊,34088,創櫃板公司資訊(櫃買中心),資料日期;股票代號;公司簡稱;產業類別,金融監督管理委員會證券期貨局
國際債券當日盤中報價行情表(含寶島債),34109,國際債券當日盤中報價行情表(含寶島債)(櫃買中心),資料日期;資料時間;債券代號;債券簡稱;買進殖利率百元價;賣出殖利率百元價,金融監督管理委員會證券期貨局
國際債券當日盤中成交行情表(含寶島債),34110,國際債券當日盤中成交行情表(含寶島債)(櫃買中心),資料日期;資料時間;債券代號;債券簡稱;最近殖利率;變動;最高殖利率;最低殖利率;累計成交萬元;前日收盤,金融監督管理委員會證券期貨局
住宅地震基本保險理賠統計表(財團法人住宅地震保險基金),34191,住宅地震基本保險理賠統計表(財團法人住宅地震保險基金),地震發生日期;地震事件名稱;地震規模;理賠件數;理賠總額(新臺幣元);資料提供日期,金融監督管理委員會保險局
金融聯合徵信中心企業授信用途別為「購置不動產」下之十足擔保與否授信金額統計表,36415,企業授信用途別為「購置不動產」下之十足擔保與否授信金額統計表(金融聯合徵信中心),資料年月;非十足擔保貸款總金額[仟元];十足擔保貸款總金額[仟元],金融監督管理委員會銀行局
金融聯合徵信中心企業授信用途別為「購置動產」下之十足擔保與否授信金額統計表,36416,企業授信用途別為「購置動產」下之十足擔保與否授信金額統計表(金融聯合徵信中心),資料年月;非十足擔保貸款總金額[仟元];十足擔保貸款總金額[仟元],金融監督管理委員會銀行局
金融聯合徵信中心企業授信用途別為「企業投資」下之十足擔保與否授信金額統計表,36417,企業授信用途別為「企業投資」下之十足擔保與否授信金額統計表(金融聯合徵信中心),資料年月;非十足擔保貸款總金額[仟元];十足擔保貸款總金額[仟元],金融監督管理委員會銀行局
金融聯合徵信中心企業授信用途別為「週轉金」下之十足擔保與否授信金額統計表,36418,企業授信用途別為「週轉金」下之十足擔保與否授信金額統計表(金融聯合徵信中心),資料年月;非十足擔保貸款總金額[仟元];十足擔保貸款總金額[仟元],金融監督管理委員會銀行局
商品年成交量統計-利率類,36473,商品年成交量統計-利率類（期貨交易所）,年度;商品代號;商品名稱;年度成交量;年度交易日數;日平均成交量,金融監督管理委員會證券期貨局
商品年成交量統計-商品類,36474,商品年成交量統計-商品類（期貨交易所）,年度;商品代號;商品名稱;年度成交量;年度交易日數;日平均成交量,金融監督管理委員會證券期貨局
商品年成交量統計-指數期貨,36475,商品年成交量統計-指數期貨（期貨交易所）,年度;商品代號;商品名稱;年度成交量;年度交易日數;日平均成交量,金融監督管理委員會證券期貨局
商品年成交量統計-指數選擇權,36476,商品年成交量統計-指數選擇權（期貨交易所）,年度;商品代號;商品名稱;年度成交量;年度交易日數;日平均成交量,金融監督管理委員會證券期貨局
商品年成交量統計-股票期貨,36477,商品年成交量統計-股票期貨（期貨交易所）,年度;商品代號;商品名稱;年度成交量;年度交易日數;日平均成交量,金融監督管理委員會證券期貨局
商品年成交量統計-股票選擇權,36478,商品年成交量統計-股票選擇權（期貨交易所）,年度;商品代號;商品名稱;年度成交量;年度交易日數;日平均成交量,金融監督管理委員會證券期貨局
國際債券(一般投資人),36807,國際債券(一般投資人)(櫃買中心),資料日期;債券代號;債券簡稱;發行人;發行日期;到期日期;年期;計價幣別;發行總額;票面利率;隱含利率;提前贖回權;贖回型態;承銷商或財務顧問;流動量提供者;國際編碼;發行資料,金融監督管理委員會證券期貨局
國際債券(僅售予專業投資人者),36808,國際債券(僅售予專業投資人者)(櫃買中心),資料日期;債券代號;債券簡稱;發行人;發行日期;到期日期;年期;計價幣別;發行總額;票面利率;隱含利率;提前贖回權;贖回型態;承銷商或財務顧問;流動量提供者;國際編碼;發行資料,金融監督管理委員會證券期貨局
上市公司經營權及營業範圍異(變)動專區-營業範圍重大變更公司,36818,經營權及營業範圍異(變)動專區-營業範圍重大變更公司資料 (證交所),出表日期;序號;年度;季別;公司代號;公司名稱;營業範圍重大變更說明,金融監督管理委員會證券期貨局
上市公司經營權及營業範圍異(變)動專區-經營權異動且營業範圍重大變更列為變更交易公司,36819,經營權及營業範圍異(變)動專區-經營權異動且營業範圍重大變更列為變更交易公司資料 (證交所),出表日期;公司代號;公司名稱;變更交易開始日,金融監督管理委員會證券期貨局
上市公司公司治理之相關規程規則,36820,公司治理之相關規程規則 (證交所),出表日期;公司代號;公司名稱;公司治理之相關規程規則,金融監督管理委員會證券期貨局
上市公司董事長是否兼任總經理,36821,董事長是否兼任總經理 (證交所),出表日期;序號;公司代號;公司名稱;職稱;姓名;就任日期;主要現職;主要經歷;目前兼任其他公司名稱;其他公司職稱;備註,金融監督管理委員會證券期貨局
金融研訓院金融研訓院最新消息,37231,提供金融研訓院最新消息(金融研訓院),description;link;pubDate;pubDateParsed;title,金融監督管理委員會銀行局
境外基金基金總覽-全球型基金,37818,境外基金基金總覽-全球型基金(臺灣集中保管結算所),資料日期;基金代碼;基金ISIN_CODE;基金名稱;基金種類;基金細項;投資區域;投資細項;計價幣別;基金總代理名稱;境外基金機構;淨值日期;最新淨值,金融監督管理委員會證券期貨局
境外基金基金總覽-其他計價幣別基金,37819,境外基金基金總覽-其他計價幣別基金(臺灣集中保管結算所),資料日期;基金代碼;基金ISIN_CODE;基金名稱;基金種類;基金細項;投資區域;投資細項;計價幣別;基金總代理名稱;境外基金機構;淨值日期;最新淨值,金融監督管理委員會證券期貨局
境外基金基金總覽-區域型基金,37820,境外基金基金總覽-區域型基金(臺灣集中保管結算所),資料日期;基金代碼;基金ISIN_CODE;基金名稱;基金種類;基金細項;投資區域;投資細項;計價幣別;基金總代理名稱;境外基金機構;淨值日期;最新淨值,金融監督管理委員會證券期貨局
境外基金基金總覽-單一國家型基金,37821,境外基金基金總覽-單一國家型基金(臺灣集中保管結算所),資料日期;基金代碼;基金ISIN_CODE;基金名稱;基金種類;基金細項;投資區域;投資細項;計價幣別;基金總代理名稱;境外基金機構;淨值日期;最新淨值,金融監督管理委員會證券期貨局
境外基金基金總覽-日圓計價基金,37822,境外基金基金總覽-日圓計價基金(臺灣集中保管結算所),資料日期;基金代碼;基金ISIN_CODE;基金名稱;基金種類;基金細項;投資區域;投資細項;計價幣別;基金總代理名稱;境外基金機構;淨值日期;最新淨值,金融監督管理委員會證券期貨局
境外基金基金總覽-歐元計價基金,37823,境外基金基金總覽-歐元計價基金(臺灣集中保管結算所),資料日期;基金代碼;基金ISIN_CODE;基金名稱;基金種類;基金細項;投資區域;投資細項;計價幣別;基金總代理名稱;境外基金機構;淨值日期;最新淨值,金融監督管理委員會證券期貨局
境外基金基金總覽-美元計價基金,37824,境外基金基金總覽-美元計價基金(臺灣集中保管結算所),資料日期;基金代碼;基金ISIN_CODE;基金名稱;基金種類;基金細項;投資區域;投資細項;計價幣別;基金總代理名稱;境外基金機構;淨值日期;最新淨值,金融監督管理委員會證券期貨局
境外基金投資人服務及保護-公平價格調整機制,37825,境外基金投資人服務及保護-公平價格調整機制(臺灣集中保管結算所),資料日期;總代理人;基金名稱;公平價格調整機制資料內容;備註,金融監督管理委員會證券期貨局
有價證券董事收購相關資訊,37826,有價證券董事收購相關資訊(臺灣集中保管結算所),資料日期;證券代號;證券名稱;收購起日;收購迄日;收購價格,金融監督管理委員會證券期貨局
有價證券轉(交)換/認股價格變更資料查詢,37827,有價證券轉(交)換/認股價格變更資料查詢(臺灣集中保管結算所),資料日期;證券代號;證券名稱;轉(交)換價格;轉(交)換後證券代號;轉(交)換後證券名稱,金融監督管理委員會證券期貨局
兩性持卡人於各行業別總簽帳金額及筆數,38311,統計兩性持卡人於各行業別總簽帳金額及筆數(聯合信用卡處理中心),年月;地區;食品餐飲類男性[筆數];食品餐飲類男性[金額，新台幣];衣著飾品類男性[筆數];衣著飾品類男性[金額，新台幣];旅館住宿類男性[筆數];旅館住宿類男性[金額，新台幣];交通類男性[筆數];交通類男性[金額，新台幣];文教康樂類男性[筆數];文教康樂類男性[金額，新台幣];百貨類男性[筆數];百貨類男性[金額，新台幣];其他類男性[筆數];其他類男性[金額，新台幣];食品餐飲類女性[筆數];食品餐飲類女性[金額，新台幣];衣著飾品類女性[筆數];衣著飾品類女性[金額，新台幣];旅館住宿類女性[筆數];旅館住宿類女性[金額，新台幣];交通類女性[筆數];交通類女性[金額，新台幣];文教康樂類女性[筆數];文教康樂類女性[金額，新台幣];百貨類女性[筆數];百貨類女性[金額，新台幣];其他類女性[筆數];其他類女性[金額，新台幣],金融監督管理委員會銀行局
六都居民跨境消費樣態,38312,統計六都居民以信用卡跨境消費之卡數、金額及筆數(聯合信用卡處理中心),年月;地區;類別;卡數;總交易筆數;總交易金額[新台幣];跨境交易筆數;跨境交易金額[新台幣],金融監督管理委員會銀行局
六都居民跨縣市消費樣態,38313,統計六都居民以信用卡跨縣市消費之卡數、金額及筆數(聯合信用卡處理中心),年月;地區;類別;卡數;總交易筆數;總交易金額[新台幣];跨縣市交易筆數;跨縣市交易金額[新台幣],金融監督管理委員會銀行局
十六縣居民跨境消費樣態,38314,統計十六縣居民以信用卡跨境消費之卡數、金額及筆數(聯合信用卡處理中心),年月;地區;類別;卡數;總交易筆數;總交易金額[新台幣];跨境交易筆數;跨境交易金額[新台幣],金融監督管理委員會銀行局
十六縣居民跨縣市消費樣態,38315,統計十六縣居民以信用卡跨縣市消費之卡數、金額及筆數(聯合信用卡處理中心),年月;地區;類別;卡數;總交易筆數;總交易金額[新台幣];跨縣市交易筆數;跨縣市交易金額[新台幣],金融監督管理委員會銀行局
各年收入族群持卡人各行業別總簽帳金額及筆數,38316,統計各年收入族群持卡人各行業別總簽帳金額及筆數(聯合信用卡處理中心),年月;地區;食品餐飲類未達50萬[筆數];食品餐飲類未達50萬[金額，新台幣];衣著飾品類未達50萬[筆數];衣著飾品類未達50萬[金額，新台幣];旅館住宿類未達50萬[筆數];旅館住宿類未達50萬[金額，新台幣];交通類未達50萬[筆數];交通類未達50萬[金額，新台幣];文教康樂類未達50萬[筆數];文教康樂類未達50萬[金額，新台幣];百貨類未達50萬[筆數];百貨類未達50萬[金額，新台幣];其他類未達50萬[筆數];其他類未達50萬[金額，新台幣];食品餐飲類50萬[含]-75萬[筆數];食品餐飲類50萬[含]-75萬[金額，新台幣];衣著飾品類50萬[含]-75萬[筆數];衣著飾品類50萬[含]-75萬[金額，新台幣];旅館住宿類50萬[含]-75萬[筆數];旅館住宿類50萬[含]-75萬[金額，新台幣];交通類50萬[含]-75萬[筆數];交通類50萬[含]-75萬[金額，新台幣];文教康樂類50萬[含]-75萬[筆數];文教康樂類50萬[含]-75萬[金額，新台幣];百貨類50萬[含]-75萬[筆數];百貨類50萬[含]-75萬[金額，新台幣];其他類50萬[含]-75萬[筆數];其他類50萬[含]-75萬[金額，新台幣];食品餐飲類75萬[含]-100萬[筆數];食品餐飲類75萬[含]-100萬[金額，新台幣];衣著飾品類75萬[含]-100萬[筆數];衣著飾品類75萬[含]-100萬[金額，新台幣];旅館住宿類75萬[含]-100萬[筆數];旅館住宿類75萬[含]-100萬[金額，新台幣];交通類75萬[含]-100萬[筆數];交通類75萬[含]-100萬[金額，新台幣];文教康樂類75萬[含]-100萬[筆數];文教康樂類75萬[含]-100萬[金額，新台幣];百貨類75萬[含]-100萬[筆數];百貨類75萬[含]-100萬[金額，新台幣];其他類75萬[含]-100萬[筆數];其他類75萬[含]-100萬[金額，新台幣];食品餐飲類100萬[含]-125萬[筆數];食品餐飲類100萬[含]-125萬[金額，新台幣];衣著飾品類100萬[含]-125萬[筆數];衣著飾品類100萬[含]-125萬[金額，新台幣];旅館住宿類100萬[含]-125萬[筆數];旅館住宿類100萬[含]-125萬[金額，新台幣];交通類100萬[含]-125萬[筆數];交通類100萬[含]-125萬[金額，新台幣];文教康樂類100萬[含]-125萬[筆數];文教康樂類100萬[含]-125萬[金額，新台幣];百貨類100萬[含]-125萬[筆數];百貨類100萬[含]-125萬[金額，新台幣];其他類100萬[含]-125萬[筆數];其他類100萬[含]-125萬[金額，新台幣];食品餐飲類125萬[含]-150萬[筆數];食品餐飲類125萬[含]-150萬[金額，新台幣];衣著飾品類125萬[含]-150萬[筆數];衣著飾品類125萬[含]-150萬[金額，新台幣];旅館住宿類125萬[含]-150萬[筆數];旅館住宿類125萬[含]-150萬[金額，新台幣];交通類125萬[含]-150萬[筆數];交通類125萬[含]-150萬[金額，新台幣];文教康樂類125萬[含]-150萬[筆數];文教康樂類125萬[含]-150萬[金額，新台幣];百貨類125萬[含]-150萬[筆數];百貨類125萬[含]-150萬[金額，新台幣];其他類125萬[含]-150萬[筆數];其他類125萬[含]-150萬[金額，新台幣];食品餐飲類150萬[含]-175萬[筆數];食品餐飲類150萬[含]-175萬[金額，新台幣];衣著飾品類150萬[含]-175萬[筆數];衣著飾品類150萬[含]-175萬[金額，新台幣];旅館住宿類150萬[含]-175萬[筆數];旅館住宿類150萬[含]-175萬[金額，新台幣];交通類150萬[含]-175萬[筆數];交通類150萬[含]-175萬[金額，新台幣];文教康樂類150萬[含]-175萬[筆數];文教康樂類150萬[含]-175萬[金額，新台幣];百貨類150萬[含]-175萬[筆數];百貨類150萬[含]-175萬[金額，新台幣];其他類150萬[含]-175萬[筆數];其他類150萬[含]-175萬[金額，新台幣];食品餐飲類175萬[含]-200萬[筆數];食品餐飲類175萬[含]-200萬[金額，新台幣];衣著飾品類175萬[含]-200萬[筆數];衣著飾品類175萬[含]-200萬[金額，新台幣];旅館住宿類175萬[含]-200萬[筆數];旅館住宿類175萬[含]-200萬[金額，新台幣];交通類175萬[含]-200萬[筆數];交通類175萬[含]-200萬[金額，新台幣];文教康樂類175萬[含]-200萬[筆數];文教康樂類175萬[含]-200萬[金額，新台幣];百貨類175萬[含]-200萬[筆數];百貨類175萬[含]-200萬[金額，新台幣];其他類175萬[含]-200萬[筆數];其他類175萬[含]-200萬[金額，新台幣];食品餐飲類200萬[含]以上[筆數];食品餐飲類200萬[含]以上[金額，新台幣];衣著飾品類200萬[含]以上[筆數];衣著飾品類200萬[含]以上[金額，新台幣];旅館住宿類200萬[含]以上[筆數];旅館住宿類200萬[含]以上[金額，新台幣];交通類200萬[含]以上[筆數];交通類200萬[含]以上[金額，新台幣];文教康樂類200萬[含]以上[筆數];文教康樂類200萬[含]以上[金額，新台幣];百貨類200萬[含]以上[筆數];百貨類200萬[含]以上[金額，新台幣];其他類200萬[含]以上[筆數];其他類200萬[含]以上[金額，新台幣],金融監督管理委員會銀行局
各年收入族群持卡人於六都消費樣態,38317,統計各年收入族群持卡人於六都消費樣態(聯合信用卡處理中心),年月;地區;食品餐飲類未達50萬[筆數];食品餐飲類未達50萬[金額，新台幣];衣著飾品類未達50萬[筆數];衣著飾品類未達50萬[金額，新台幣];旅館住宿類未達50萬[筆數];旅館住宿類未達50萬[金額，新台幣];交通類未達50萬[筆數];交通類未達50萬[金額，新台幣];文教康樂類未達50萬[筆數];文教康樂類未達50萬[金額，新台幣];百貨類未達50萬[筆數];百貨類未達50萬[金額，新台幣];其他類未達50萬[筆數];其他類未達50萬[金額，新台幣];食品餐飲類50萬[含]-75萬[筆數];食品餐飲類50萬[含]-75萬[金額，新台幣];衣著飾品類50萬[含]-75萬[筆數];衣著飾品類50萬[含]-75萬[金額，新台幣];旅館住宿類50萬[含]-75萬[筆數];旅館住宿類50萬[含]-75萬[金額，新台幣];交通類50萬[含]-75萬[筆數];交通類50萬[含]-75萬[金額，新台幣];文教康樂類50萬[含]-75萬[筆數];文教康樂類50萬[含]-75萬[金額，新台幣];百貨類50萬[含]-75萬[筆數];百貨類50萬[含]-75萬[金額，新台幣];其他類50萬[含]-75萬[筆數];其他類50萬[含]-75萬[金額，新台幣];食品餐飲類75萬[含]-100萬[筆數];食品餐飲類75萬[含]-100萬[金額，新台幣];衣著飾品類75萬[含]-100萬[筆數];衣著飾品類75萬[含]-100萬[金額，新台幣];旅館住宿類75萬[含]-100萬[筆數];旅館住宿類75萬[含]-100萬[金額，新台幣];交通類75萬[含]-100萬[筆數];交通類75萬[含]-100萬[金額，新台幣];文教康樂類75萬[含]-100萬[筆數];文教康樂類75萬[含]-100萬[金額，新台幣];百貨類75萬[含]-100萬[筆數];百貨類75萬[含]-100萬[金額，新台幣];其他類75萬[含]-100萬[筆數];其他類75萬[含]-100萬[金額，新台幣];食品餐飲類100萬[含]-125萬[筆數];食品餐飲類100萬[含]-125萬[金額，新台幣];衣著飾品類100萬[含]-125萬[筆數];衣著飾品類100萬[含]-125萬[金額，新台幣];旅館住宿類100萬[含]-125萬[筆數];旅館住宿類100萬[含]-125萬[金額，新台幣];交通類100萬[含]-125萬[筆數];交通類100萬[含]-125萬[金額，新台幣];文教康樂類100萬[含]-125萬[筆數];文教康樂類100萬[含]-125萬[金額，新台幣];百貨類100萬[含]-125萬[筆數];百貨類100萬[含]-125萬[金額，新台幣];其他類100萬[含]-125萬[筆數];其他類100萬[含]-125萬[金額，新台幣];食品餐飲類125萬[含]-150萬[筆數];食品餐飲類125萬[含]-150萬[金額，新台幣];衣著飾品類125萬[含]-150萬[筆數];衣著飾品類125萬[含]-150萬[金額，新台幣];旅館住宿類125萬[含]-150萬[筆數];旅館住宿類125萬[含]-150萬[金額，新台幣];交通類125萬[含]-150萬[筆數];交通類125萬[含]-150萬[金額，新台幣];文教康樂類125萬[含]-150萬[筆數];文教康樂類125萬[含]-150萬[金額，新台幣];百貨類125萬[含]-150萬[筆數];百貨類125萬[含]-150萬[金額，新台幣];其他類125萬[含]-150萬[筆數];其他類125萬[含]-150萬[金額，新台幣];食品餐飲類150萬[含]-175萬[筆數];食品餐飲類150萬[含]-175萬[金額，新台幣];衣著飾品類150萬[含]-175萬[筆數];衣著飾品類150萬[含]-175萬[金額，新台幣];旅館住宿類150萬[含]-175萬[筆數];旅館住宿類150萬[含]-175萬[金額，新台幣];交通類150萬[含]-175萬[筆數];交通類150萬[含]-175萬[金額，新台幣];文教康樂類150萬[含]-175萬[筆數];文教康樂類150萬[含]-175萬[金額，新台幣];百貨類150萬[含]-175萬[筆數];百貨類150萬[含]-175萬[金額，新台幣];其他類150萬[含]-175萬[筆數];其他類150萬[含]-175萬[金額，新台幣];食品餐飲類175萬[含]-200萬[筆數];食品餐飲類175萬[含]-200萬[金額，新台幣];衣著飾品類175萬[含]-200萬[筆數];衣著飾品類175萬[含]-200萬[金額，新台幣];旅館住宿類175萬[含]-200萬[筆數];旅館住宿類175萬[含]-200萬[金額，新台幣];交通類175萬[含]-200萬[筆數];交通類175萬[含]-200萬[金額，新台幣];文教康樂類175萬[含]-200萬[筆數];文教康樂類175萬[含]-200萬[金額，新台幣];百貨類175萬[含]-200萬[筆數];百貨類175萬[含]-200萬[金額，新台幣];其他類175萬[含]-200萬[筆數];其他類175萬[含]-200萬[金額，新台幣];食品餐飲類200萬[含]以上[筆數];食品餐飲類200萬[含]以上[金額，新台幣];衣著飾品類200萬[含]以上[筆數];衣著飾品類200萬[含]以上[金額，新台幣];旅館住宿類200萬[含]以上[筆數];旅館住宿類200萬[含]以上[金額，新台幣];交通類200萬[含]以上[筆數];交通類200萬[含]以上[金額，新台幣];文教康樂類200萬[含]以上[筆數];文教康樂類200萬[含]以上[金額，新台幣];百貨類200萬[含]以上[筆數];百貨類200萬[含]以上[金額，新台幣];其他類200萬[含]以上[筆數];其他類200萬[含]以上[金額，新台幣],金融監督管理委員會銀行局
