ID,NAME,PUBLISHED_DATE,VIEWS,DOWNLOADS,COMMENTS
45208,一般銀行及信用合作社消費者貸款業務項目,2017/04/28,620,128,0
45209,信用卡重要業務與財務資訊,2017/04/28,1286,383,1
45210,現金卡重要業務及財務資訊,2017/04/28,396,56,0
45211,各國郵政禁寄物品彙輯,2017/04/28,555,75,0
45212,危險物品,2017/04/28,362,34,0
45213,大宗存證信函存根聯,2017/04/28,440,37,0
45214,郵政專用信箱配製副鑰匙(更換鎖鑰)申請書,2017/04/28,513,28,0
45215,勞動力發展署及所屬對民間團體及個人之補(捐)助情形季報表,2017/04/28,495,135,0
45216,就業安定基金對民間團體及個人之補(捐)助情形季報表(106年度至107年6月),2017/04/28,479,92,0
45219,多功能藝文園區區段徵收開發案,2017/03/22,344,10,0
45221,106年度第1季土地買賣統計,2017/04/28,385,20,0
45223,公務人員保障暨培訓委員會105年度單位決算書,2017/04/30,307,15,0
45224,農田水利會灌排渠道系統圖,2017/05/01,16287,7358,9
45225,疫苗基金預算書(預算案),2017/04/28,317,15,0
45226,疫苗基金決算書(審定本),2017/04/27,289,25,0
45227,疫苗基金預算書(立法院審定),2015/08/11,424,19,0
45230,全國執行定額進用義務機關(構)統計表,2017/05/01,415,122,0
45231,臺灣省諮議會105年度單位決算,2017/05/01,222,16,0
45232,臺灣省諮議會106年法定預算,2017/05/01,270,15,0
45233,臺灣省諮議會106年3月會計月報,2017/05/01,208,15,0
45239,地質災害委託調查及鑑定辦法,2017/05/16,267,17,0
45240,地質資料蒐集管理辦法,2017/05/16,295,9,0
45241,經濟部中央地質調查所地質審議委員會設置要點,2017/05/16,257,7,0
45242,經濟部中央地質調查所研究發展工作實施要點,2017/05/16,220,8,0
45243,地質法地質敏感區之公告宜界定為法規命令或一般處分疑義,2017/05/16,232,17,0
45244,F0011米崙斷層活動斷層地質敏感區劃定計畫書,2017/05/08,586,47,0
45245,F0012大甲斷層活動斷層地質敏感區劃定計畫書,2017/05/08,626,36,0
45246,F0013九芎坑斷層活動斷層地質敏感區劃定計畫書,2017/05/08,316,11,0
45247,F0014瑞穗斷層活動斷層地質敏感區劃定計畫書,2017/05/08,358,16,0
45248,F0015奇美斷層活動斷層地質敏感區劃定計畫書,2017/05/08,357,22,0
45249,河川型態五層分類法分析與應用,2017/05/08,354,23,0
45250,集水區地形及地質資料庫與空間化知識管理之結合,2017/05/08,337,23,0
45251,蘭陽溪流域之山崩土石流災害潛勢分析,2017/05/08,322,25,0
45252,高屏溪流域河相特性及其演變之分析,2017/05/08,311,18,0
45253,30分鐘快速上手集水區地形及地質資料庫應用服務,2017/05/08,366,49,0
45256,財政部辦理人民申請提供政府資訊案件統計,2017/05/03,309,16,0
45257,臺灣高雄地方法院106年度4月份會計月報,2017/05/03,234,9,0
45258,娛樂稅主營業項目代碼表,2017/05/03,549,47,0
45259,娛樂稅細稅別代碼表,2017/05/03,585,42,0
45260,經濟部統計處_批發業經營實況_機械器具批發業,2017/05/08,357,27,0
45261,經濟部統計處_零售業經營實況_綜合商品零售業,2017/05/08,695,98,0
45275,經濟部經新聞新聞專區,2017/05/04,347,28,0
45291,臺灣金融控股股份有限公司財務及業務比率表,2017/05/05,364,20,0
45292,礦務局_取締盜濫採土石案件紀錄表,2017/05/16,498,18,0
45293,礦務局_歷年大理石(原料石)生產及銷售數量表,2017/05/16,394,28,0
45294,106年全日平均護病比,2017/05/05,2102,399,1
45296,新竹縣政府稅捐稽徵局編制內職員性別統計表(截至107.06.30),2017/05/05,335,43,0
45298,新竹縣政府稅捐稽徵局委員會性別比例一覽表(107年6月),2017/05/05,328,48,0
45299,新竹縣政府稅捐稽徵局職員(含聘僱)學歷性別統計表(截至107.06.30),2017/05/05,307,45,0
45300,新竹縣政府稅捐稽徵局職員(含聘僱)年齡性別統計表(截至107.06.30),2017/05/05,390,44,0
45311,臺灣高等法院花蓮分院106年度4月份會計月報,2017/05/08,278,11,0
45313,產創條例第10條稅式支出評估報告,2017/05/31,727,49,0
45314,2020年產業用地需求推估與分派過程說明,2017/05/31,622,70,0
45315,金點設計獎得獎作品資料,2017/05/31,749,99,0
45316,2017~2019年雲端服務產業專業人才需求調查結果報告,2017/05/31,1071,193,0
45317,2017鐙烜獎得獎名單,2017/05/31,781,22,0
45318,家電產業臺灣製產品MIT微笑標章獲證業者資料,2017/05/31,661,57,0
45319,經濟部工業局補(捐)助資料,2017/05/31,1195,195,0
45320,經濟部公共工程優質獎得獎名單,2017/05/24,1115,111,0
45321,經濟部所屬事業主要生產設備與產能(決算數),2017/05/24,366,13,0
45323,經濟部能源局_冰溫熱型飲水機節能標章有效獲證資訊,2017/05/11,483,22,0
45324,經濟部能源局_溫熱型飲水機節能標章有效獲證資訊,2017/05/11,546,22,0
45325,經濟部能源局_汽車節能標章有效獲證資訊,2017/05/10,573,35,0
45326,經濟部能源局_機器腳踏車節能標章有效獲證資訊,2017/05/10,391,13,0
45327,經濟部能源局_燃氣台爐節能標章有效獲證資訊,2017/05/10,412,12,0
45328,經濟部能源局_即熱式燃氣熱水器節能標章有效獲證資訊,2017/05/10,458,17,0
45329,經濟部能源局_電熱水瓶節能標章有效獲證資訊,2017/05/10,418,12,0
45330,經濟部能源局_空氣清淨機節能標章有效獲證資訊,2017/05/10,609,38,0
45331,經濟部能源局各基金(能源研究發展及石油基金)出國及赴大陸地區計畫執行情形,2017/05/10,338,23,0
45332,經濟部能源局_各縣市天然氣用戶數及普及率,2017/05/09,1710,555,2
45337,國史館106年4月會計月報,2017/05/11,278,12,0
45338,台灣自來水公司職員專長結構及人數統計表,2017/05/09,746,29,0
45339,台灣自來水公司主要產品成本比較表,2017/05/09,779,37,0
45340,台灣自來水公司近年簡易損益表,2017/05/09,729,42,0
45341,台灣自來水公司提升服務效能執行計畫,2017/05/09,602,15,0
45342,台灣自來水公司各用水種別用水量比例分析,2017/05/09,1235,105,0
45343,台灣中油股份有限公司_探採事業部對外工程服務收費標準,2017/05/10,363,30,0
45344,台灣中油股份有限公司_探採事業部對外技術服務收費標準,2017/05/12,427,28,0
45345,新南向政策資訊平台,2017/05/09,555,109,0
45346,原住民族委員會單位預算106年04月份會計月報,2017/05/09,372,10,0
45347,New Southbound Policy Portal,2017/05/17,247,18,0
45348,原住民保留地權利回復成果,2017/05/09,539,183,0
45349,Taiwan Today(English),2017/05/17,233,18,0
45350,歷年原住民族傳統領域調查成果範圍(91-95年),2017/05/09,937,234,0
45351,Taiwan Info(Francais),2017/05/17,222,10,0
45352,臺灣苗栗地方法院106年4月份會計報告,2017/05/09,247,7,0
45353,小型企業創新研發計畫(SBIR)-最新消息,2017/05/09,729,64,0
45354,小型企業創新研發計畫(SBIR)-計畫公告,2017/05/09,738,70,0
45355,小型企業創新研發計畫(SBIR)-活動快訊,2017/05/09,802,37,0
45356,投資媒合平台-優質廠商,2017/05/09,1454,184,1
45357,投資媒合平台-推薦廠商,2017/05/09,1785,121,3
45358,中小企業參與政府採購常見問題(FAQ),2017/05/09,639,26,0
45359,OTOP城鄉特色網店家列表,2017/05/09,1226,160,0
45360,地方產業發展基金補助計畫(歷年清單),2017/05/10,891,92,0
45361,飛雁計畫-姊妹分享網,2017/05/10,805,71,0
45362,新創圓夢網-創業常見問題,2017/05/11,1539,169,1
45365,臺灣出口潛力市場資訊,2017/05/10,574,74,0
45366,我國參與政府間半導體會議(GAMS)重要事紀,2017/05/10,476,14,0
45367,北美洲地區自臺灣進口產品之市佔情形,2017/05/10,481,29,0
45368,政府間半導體會議(GAMS)相關英文名詞定義,2017/05/10,485,14,0
45369,歐洲地區自臺灣進口產品之市佔情形,2017/05/10,425,21,0
45370,中東及近東地區自臺灣進口產品之市佔情形,2017/05/10,523,18,0
45371,新興市場出口明星輔導廠商名單,2017/05/10,504,36,0
45373,經濟部研究發展委員會_歷年「重要原物料國內外市場情勢分析及研究」執行成果報告,2017/05/10,460,41,0
45374,經濟部研究發展委員會_歷年國內外經濟情勢分析,2017/05/10,582,25,0
45375,臺中榮民總醫院作業基金105年補（捐）助其他政府機關或團體私人經費報告表,2017/05/12,341,14,0
45376,司法院各級法院裁判書102年1月,2017/05/10,247,26,0
45377,司法院各級法院裁判書102年2月,2017/05/10,276,18,0
45378,司法院各級法院裁判書102年3月,2017/05/10,294,15,0
45379,司法院各級法院裁判書102年4月,2017/05/10,283,13,0
45380,司法院各級法院裁判書102年5月,2017/05/10,258,17,0
45381,司法院各級法院裁判書102年6月,2017/05/10,236,16,0
45382,司法院各級法院裁判書102年7月,2017/05/10,201,13,0
45383,司法院各級法院裁判書102年8月,2017/05/10,241,11,0
45384,司法院各級法院裁判書102年9月,2017/05/10,218,14,0
45385,司法院各級法院裁判書102年10月,2017/05/10,213,10,0
45386,司法院各級法院裁判書102年11月,2017/05/10,216,14,0
45387,司法院各級法院裁判書102年12月,2017/05/10,191,10,0
45388,司法院各級法院裁判書106年2月,2017/05/10,273,18,0
45389,105年度中央政府總決算歲入歲出簡明比較分析表,2017/05/10,354,19,0
45390,教育部單位決算,2017/05/10,620,60,0
45410,臺灣宜蘭地方法院106年度4月份會計月報,2017/05/10,243,3,0
45411,105年度中央政府總決算各機關歲出政事別決算分析總表,2017/05/10,271,14,0
45412,Noticias de Taiwan (Español),2017/05/17,293,8,0
45413,太魯閣國家公園第3次通盤檢討計畫範圍圖,2017/05/10,599,124,0
45414,Taiwan Heute (Deutsch),2017/05/17,229,8,0
45415,臺灣基隆地方法院106年度4月份會計月報,2017/05/10,223,4,0
45416,Taipanorama (Pусский),2017/05/17,253,9,0
45417,Taiwan Today (日本語),2017/05/17,299,26,0
45418,臺北賓館開放參觀人數統計,2017/05/11,342,27,0
45419,中央政府總決算歲入來源別決算分析總表-各年度,2017/05/10,355,44,0
45420,105年度中央政府總決算各機關歲出用途別決算分析總表,2017/05/10,307,16,0
45421,105年度中央政府總決算歲出機關別決算總表,2017/05/10,265,15,0
45422,105年度中央政府總決算歲出政事別決算總表,2017/05/10,280,23,0
45423,105年度中央政府總決算歲入來源別決算總表,2017/05/10,259,11,0
45424,台灣中油股份有限公司_提供機車泵島悠遊卡交易加油站,2017/05/10,409,68,0
45425,105年度中央政府總決算收支簡明比較分析表,2017/05/10,299,14,0
45426,台灣中油股份有限公司_提供機車泵島一卡通交易加油站,2017/05/10,369,37,0
45429,經濟部中部辦公室_臨時工廠名錄,2017/05/11,75730,4148,3
45430,經濟部中部辦公室_自用發電設備登記廠商資料,2017/05/11,669,33,0
45431,臺灣雲林地方法院106年4月份會計月報,2017/05/11,260,1,0
45432,臺灣桃園地方法院106年4月份會計報告,2017/05/11,259,10,0
45434,全國性社會團體工作評鑑結果,2016/11/29,390,53,0
45436,全國各級優等合作社,2016/11/29,352,23,0
45437,內政部合作及人民團體司籌備處補助團體之獎補助經費表,2016/11/29,846,40,0
45438,農保被保險人占全國人口數百分比統計表,2016/11/29,407,23,0
45439,農保被保險人身分別人數統計表,2016/11/29,305,21,0
45440,全國級、省級甲等合作社,2016/11/29,368,17,0
45441,農保被保險人身分別平均年齡統計表,2016/11/29,316,16,0
45446,玉山國家公園(第三次通盤檢討)計畫分區圖,2017/05/05,746,87,0
45449,臺灣臺東地方法院106年度4月份會計報告-XML,2017/05/11,272,4,0
45450,106年4月臺灣臺南地方法院會計報告,2017/05/12,325,9,0
45451,臺灣新竹地方法院106年4月份會計月報,2017/05/11,259,3,0
45452,福建金門地方法院106年度04月份會計月報,2017/05/11,236,11,0
45453,國內(外)學校及民間團體參訪外交部統計簡表,2017/05/11,278,11,0
45458,新竹縣101年至105年土地增值稅稅源統計表,2017/04/28,361,22,0
45465,105年桃園市交通事故資料表,2017/03/15,900,225,2
45475,司法院各級法院裁判書-應刪除裁判書資訊,2017/05/12,1514,337,0
45478,台灣糖業公司_中彰區處五分車票價資料,2017/05/18,346,10,0
45479,台灣糖業公司_員工平均年齡統計資料,2017/05/18,408,13,0
45480,台灣糖業公司_各級主管性別人數統計資料,2017/05/18,301,10,0
45481,監察院106年04月會計月報,2017/05/12,330,12,0
45482,台灣糖業公司_都市土地使用分區統計表,2017/05/18,361,16,0
45483,台灣糖業公司_非都市土地使用編定統計表,2017/05/18,337,11,0
45484,台灣糖業公司_商品行銷事業部商品資料,2017/05/18,379,11,0
45485,106年4月會計月報,2017/05/12,348,12,0
45486,台灣糖業公司_台糖肉品銷售據點,2017/05/18,569,29,0
45487,台灣糖業公司_畜殖場場址資料,2017/05/18,815,46,0
45488,台灣糖業公司_加油站自助加油區營業據點,2017/05/18,634,39,0
45489,台灣糖業公司_加油站24小時營業據點,2017/05/18,501,23,0
45490,水利節表揚大會影像集,2017/09/12,744,45,0
45491,桃園市政府檔案閱覽抄錄複製收費標準,2017/05/12,384,4,0
45495,水利署水庫警告設施設置圖,2017/09/12,574,73,0
45496,公告臺灣花蓮地方法院106年4月份會計月報(XML檔),2017/05/15,287,4,0
45497,國家文官學院及所屬105年度單位決算書,2017/05/15,358,32,0
45501,水庫水情資料,2017/09/12,2670,1569,1
45502,水源保育與回饋計畫執行成果經費統計（保護區）,2017/09/12,546,59,0
45503,省水標章產品,2017/09/12,2389,156,0
45504,節水快報,2017/09/12,605,32,0
45505,中部地區水資源管理最新消息,2017/09/12,545,33,0
45506,福建省政府106年度4月份會計月報,2017/05/15,263,11,0
45512,歷年來台旅客來台目的統計,2017/04/28,2046,985,1
45537,歷年來台旅客國籍統計,2017/04/28,2505,1392,1
45541,經濟部歷年性別平等專案小組會議紀錄,2017/05/26,376,29,0
45542,經濟部歷年推動性別主流化執行計畫成果報告,2017/05/26,336,20,0
45544,桃園市水災災害出動救災人次,2017/05/15,324,6,0
45545,桃園市海域安全管理及救援統計,2017/02/17,297,14,0
45546,桃園捷運及高鐵桃園站緊急出口座標,2017/02/17,642,206,0
45547,桃園市風災災害人員傷亡,2017/05/15,327,15,0
45548,桃園市濫用消防救護車執行勤務收費統計,2017/05/16,525,39,0
45549,桃園市災害應變中心開設情形,2017/05/15,516,22,0
45550,桃園市震災災害出動救災裝備,2017/05/15,317,24,0
45551,桃園市政府消防局消防車輛數,2017/05/15,323,6,0
45552,桃園市火災出動人員統計,2017/05/15,446,27,0
45553,桃園市風災災害出動救災裝備,2017/05/15,307,7,0
45554,桃園市應實施防火管理制度之場所,2017/05/15,422,21,0
45555,桃園市消防義消楷模,2017/05/15,327,6,0
45556,桃園市政府消防局國家賠償概況統計,2017/05/15,406,12,0
45557,桃園市救護義消協勤統計,2017/05/15,335,8,0
45558,桃園市義勇消防人員傷亡,2017/05/15,345,9,0
45559,桃園市震災災害人員傷亡,2017/05/15,354,37,0
45560,桃園市產業及社福外籍勞工人數,2017/05/15,1246,240,0
45561,桃園市震災災害建物損失,2017/05/15,402,44,0
45562,桃園市水災災害出動救災裝備,2017/05/15,309,3,0
45563,桃園市各類場所辦理消防安全設備檢修申報期限表,2017/05/15,554,58,0
45564,桃園市颱風來襲管制區域,2017/05/15,338,7,0
45565,桃園市風災災害出動救災人次,2017/05/15,369,10,0
45566,桃園市消防車輛,2017/05/15,292,6,0
45567,桃園市消防人員講習訓練年度統計,2017/05/15,288,4,0
45568,桃園市政府勞動局裁處違反就業服務法統計表,2017/05/15,451,48,0
45570,桃園市水災災害建物損失,2017/05/15,396,10,0
45571,桃園市火災出動船艇統計,2017/05/15,337,5,0
45572,桃園市消防緊急救護到院前心肺功能停止傷病患統計,2017/05/15,455,49,0
45574,桃園市政府公報閱覽地點,2017/05/16,370,6,0
45575,桃園市消防楷模,2017/05/15,290,3,0
45576,桃園市政府消防局一般公文統計表,2017/05/15,371,20,0
45577,勞保局服務電話,2017/05/17,1952,131,0
45579,經濟部能源局_電扇節能標章有效獲證資訊,2017/05/17,614,52,0
45580,經濟部能源局_螢光燈管節能標章有效獲證資訊,2017/05/17,467,19,0
45581,基隆市流感抗病毒藥劑合約院所,2017/05/17,424,38,0
45582,考選部106年度4月份會計報告,2017/05/17,206,2,0
45597,衛生福利部社會及家庭署106年度法定預算,2017/05/18,327,10,0
45601,產學研價值創造計畫-活動消息,2017/05/19,369,28,0
45602,「A+企業創新研發淬鍊計畫」-「前瞻技術研發計畫」補助計畫清單,2017/05/18,574,87,1
45603,「A+企業創新研發淬鍊計畫」-「整合型研發計畫」補助計畫清單,2017/05/18,605,104,1
45606,桃園市事業單位成立勞資會議家數,2017/05/17,453,15,0
45607,106年度桃園市政府補助勞工教育及育樂活動概況,2017/05/17,352,18,0
45608,桃園市103-106年度勞資爭議調解、仲裁案件數,2017/05/17,496,22,0
45610,國史館臺灣文獻館106年度4月份會計月報,2017/05/18,248,5,0
45612,經濟部投資審議委員會保有及管理之個人資料項目彙整表,2017/05/19,360,30,0
45613,經濟部投資審議委員會辦理國家賠償事件處理情形統計表,2017/05/18,241,5,0
45614,台灣區水泥工業同業公會申請對自中國大陸產製進口卜特蘭水泥及其熟料第1次落日調查案產業損害調查公開資料,2017/05/23,396,12,0
45615,貿調會歷年來辦理進口救濟案件產業損害調查處理情形一覽表,2017/05/18,440,8,0
45616,我國反傾銷稅案件處理情形一覽表,2017/05/18,336,23,0
45617,我國反傾銷稅案件關聯一覽表,2017/05/18,345,25,0
45618,公司登記(依營業項目別)－農產品零售業,2017/05/18,578,60,0
45619,List of Antidumping Investigation Cases,2017/05/18,288,8,0
45620,List of Antidumping Review Cases,2017/05/18,287,12,0
45621,List of Safeguard Investigation Cases,2017/05/18,267,7,0
45622,"Open Data of What's New of International trade Commission, the Ministry of Economic Affairs",2017/05/18,281,15,0
45623,營業項目代碼( F零售、批發及餐飲業 )查公司,2017/05/19,1404,198,0
45624,基隆市消防局各單位通訊錄,2017/05/26,730,75,0
45625,經濟部送刊行政院公報文書作業流程及注意事項,2017/05/19,290,16,0
45626,經濟部(年)檔案數量統計表,2017/05/24,400,35,0
45628,司法院各級法院裁判書106年3月,2017/05/18,227,26,0
45639,公司登記(依營業項目別)－酒類輸入業,2017/05/18,556,56,0
45640,公司登記(依營業項目別)－農產品批發市場業,2017/05/18,612,69,0
45641,公司登記(依營業項目別)－水產品批發業,2017/05/18,469,55,0
45642,公司登記(依營業項目別)－超級市場業,2017/05/18,543,96,0
45643,公司登記(依營業項目別)－其他農、畜、水產品批發業,2017/05/18,476,48,0
45644,台中市公司登記資料-C製造業,2017/05/18,478,75,0
45645,公司登記(依營業項目別)－寵物食品及其用品零售業,2017/05/18,789,89,0
45646,公司登記(依營業項目別)－食品添加物批發業,2017/05/18,493,44,0
45647,公司登記(依營業項目別)－國際貿易業,2017/05/18,1045,93,0
45648,公司登記(依營業項目別)－畜產品零售業,2017/05/18,416,35,0
45649,公司登記(依營業項目別)－菸酒批發業,2017/05/18,894,64,0
45650,公司登記(依營業項目別)－菸類輸入業,2017/05/18,470,31,0
45651,公司登記(依營業項目別)－其他農畜水產品零售業,2017/05/18,543,42,0
45652,公司登記(依營業項目別)－水產品零售業,2017/05/18,596,33,0
45653,公司登記(依營業項目別)－食用油脂批發業,2017/05/18,491,38,0
45654,公司登記(依營業項目別)－百貨公司業,2017/05/18,1132,286,0
45655,公司登記(依營業項目別)－蔬果批發業,2017/05/18,545,57,0
45656,公司登記(依營業項目別)－飼料零售業,2017/05/18,462,35,0
45657,公司登記(依營業項目別)－菸酒零售業,2017/05/18,1174,68,0
45658,公司登記(依營業項目別)－飲料批發業,2017/05/18,493,46,0
45659,公司登記(依營業項目別)－家畜家禽批發業,2017/05/18,536,41,0
45660,公司登記(依營業項目別)－酒精零售業,2017/05/18,478,42,0
45661,公司登記(依營業項目別)－食品什貨、飲料零售業,2017/05/18,1242,68,0
45662,桃園市公司登記資料-C製造業,2017/05/18,451,72,0
45663,公司登記(依營業項目別)－飼料批發業,2017/05/18,560,43,0
45664,公司登記(依營業項目別)－寵物食品及其用品批發業,2017/05/18,526,58,0
45665,公司登記(依營業項目別)－食品什貨批發業,2017/05/18,802,50,0
45666,公司登記(依營業項目別)－食品添加物零售業,2017/05/18,447,38,0
45667,公司登記(依營業項目別)－茶葉批發業,2017/05/18,653,66,0
45668,上櫃公司董事長是否兼任總經理,2017/05/19,1045,40,1
45669,上櫃公司財務報告經監察人承認情形,2017/05/19,670,13,0
45670,臺灣省諮議會106年4月會計月報,2017/05/19,216,4,0
45672,基隆市建檔管理公廁,2017/05/22,486,80,0
45675,桃園市社區安寧療護資源一覽表,2017/05/19,610,40,0
45677,宜蘭縣IOC環境資料,2017/08/11,552,99,0
45685,國家圖書館對民間團體及個人補(捐)助預算執行情形,2017/05/28,515,52,0
45688,105年桃園市查定開徵數情形,2017/05/22,302,8,0
45694,105年度中央政府總決算附屬單位決算及綜計表(營業部分),2017/05/26,268,15,0
45695,105年度中央政府總決算附屬單位決算及綜計表(特別收入基金),2017/05/26,379,19,0
45696,105年度中央政府總決算附屬單位決算及綜計表(作業基金),2017/05/26,295,18,0
45697,105年度中央政府總決算附屬單位決算及綜計表(資本計畫基金),2017/05/26,292,11,0
45698,105年度中央政府總決算附屬單位決算及綜計表(債務基金),2017/05/26,300,10,0
45699,NGO經濟工商,2017/05/23,336,34,0
45700,NGO學術文化,2017/05/23,302,14,0
45701,機場四周禁止施放有礙飛航安全物體(含空拍機及遙控無人機)範圍圖資,2017/05/23,782,124,1
45707,桃園市政府所屬各機關分層負責明細表甲表,2017/05/23,865,1563,0
45713,屠宰衛生檢查合格標誌,2017/05/23,479,66,0
45717,大學校院課程清單,2017/05/24,1685,524,1
45720,兒童及少年福利服務中心,2017/06/03,473,17,0
45723,基隆市身心障礙福利服務中心,2017/06/03,416,28,0
45724,基隆市老人文康中心,2017/06/03,427,11,0
45726,基隆市家庭/社會福利服務中心,2017/06/03,361,11,0
45728,基隆市家事服務中心,2017/06/03,467,7,0
45729,家庭暴力及性侵害防治中心,2017/06/03,967,24,0
45730,基隆市政府駐基隆法院家庭暴力事件服務處,2017/06/03,413,4,0
45732,避難收容所位置及收容人數,2017/06/03,763,79,0
45733,106年高雄榮民總醫院公益支出及補(捐)助經費,2017/06/05,308,16,0
45734,上櫃牛熊證收盤行情(不含展延型牛熊證)日報表,2015/12/03,646,17,0
45735,上櫃牛熊證收盤行情(不含展延型牛熊證)月報表,2015/12/03,659,6,0
45736,上櫃牛熊證發行基本資料(不含展延型牛熊證),2015/12/03,642,10,0
45738,105年度外交部單位決算,2017/05/24,222,9,0
45742,就業快報求才職缺表,2017/05/24,693,70,0
45745,基隆市應回收廢棄物回收處理業名單,2017/08/10,620,28,0
45746,每日股價指數類選擇權未平倉量增減,2017/05/25,786,21,0
45747,每日個股選擇權未平倉量增減(區分股票與ETF),2017/05/25,777,22,0
45748,各失能等級之給付標準,2017/05/25,2278,414,0
45749,兒童及少年安置教養機構,2017/06/03,613,96,0
45751,基隆市老人文康、福利服務中心,2017/06/03,700,45,0
45752,新竹縣106年4月份縣統籌分配稅款累計表,2017/05/25,316,7,0
45755,教育部國民及學前教育署105年度單位決算,2017/06/03,310,12,0
45756,基隆旅遊網,2017/08/08,1167,438,0
45757,基隆市公有路外停車場基本資料,2017/06/13,1902,440,2
45758,基隆市路邊收費路段及收費時間一覽表,2017/06/02,572,48,0
45759,國道服務區年度每月營業額,2017/05/26,3118,1275,0
45760,ETC計程年度運作狀況表,2017/05/26,1078,347,0
45761,國道服務區駕駛人休息室(含簡易休憩區)服務資訊,2017/05/26,824,69,0
45798,金石拓片資料,2017/07/13,331,10,0
45809,促參教育訓練統計表,2017/05/31,360,33,0
45811,基隆市警察局集會遊行發生數統計,2017/05/31,460,34,0
45873,歷屆通過認證數位學習教材,2017/06/30,340,37,0
45874,歷屆通過認證數位學習碩士在職專班,2017/06/30,393,23,0
45875,歷屆通過認證數位學習課程,2017/06/30,392,35,0
45879,桃園市104年A1道路交通事故-車種別統計,2017/05/31,466,12,0
45880,桃園市104年A1道路交通事故-機車傷亡者與戴用安全帽關係統計,2017/05/31,552,18,0
45882,桃園市104年A1道路交通事故-時間別統計,2017/05/31,434,6,0
45883,桃園市104年A1道路交通事故-第一當事者飲酒情形,2017/05/31,479,9,0
45884,桃園市104年A1道路交通事故-道路型態統計,2017/05/31,433,5,0
45885,桃園市104年A1道路交通事故-駕駛人年齡分布統計,2017/05/31,503,15,0
45886,完全以電能為動力之電動小客車使用牌照稅稅額表,2017/05/31,522,12,0
45887,桃園市104年A1道路交通事故-道路類別統計,2017/05/31,410,6,0
45907,經濟部標準檢驗局_市售商品檢測清單,2017/06/05,462,28,0
45908,經濟部標準檢驗局_消費者保護簡訊,2017/06/06,346,10,0
45909,經濟部標準檢驗局_消費者Q&A,2017/06/06,351,10,0
45911,經濟部標準檢驗局_國外商品瑕疵訊息,2017/06/06,533,35,0
45919,線別貨運量,2017/06/02,393,44,0
45920,各單位員工職別人數,2017/06/02,431,53,0
45923,臺灣高雄地方法院106年度5月份會計月報,2017/06/06,253,5,0
45932,桃園市加油站營業名冊,2017/06/01,384,49,0
45934,桃園市104年A2道路交通事故-時間別統計,2017/06/02,474,3,0
45940,歷年投保薪資分級表,2017/06/03,850,235,0
45941,納保組各業務承辦科分機一覽表,2017/06/03,496,71,0
45942,部分工時被保險人各投保薪資投保人數,2017/06/03,434,88,0
45946,地區年齡性別統計表-登革出血熱/登革休克症候群(以週為單位),2017/06/03,713,299,0
45947,司法院各級法院裁判書99年12月,2017/06/03,803,158,2
45948,司法院各級法院裁判書99年11月,2017/06/03,269,31,0
45949,司法院各級法院裁判書99年10月,2017/06/03,292,19,0
45950,司法院各級法院裁判書99年9月,2017/06/03,250,18,0
45951,司法院各級法院裁判書99年8月,2017/06/03,267,12,0
45952,司法院各級法院裁判書99年7月,2017/06/03,275,16,0
45953,司法院各級法院裁判書99年6月,2017/06/03,262,9,0
45954,司法院各級法院裁判書99年5月,2017/06/03,307,13,0
45955,司法院各級法院裁判書99年4月,2017/06/03,261,15,0
45956,司法院各級法院裁判書99年3月,2017/06/03,233,10,0
45957,司法院各級法院裁判書99年2月,2017/06/03,232,15,0
45958,司法院各級法院裁判書99年1月,2017/06/03,227,15,0
45959,桃園市總預算歲入歲出性質及餘絀簡明比較分析表,2017/06/03,483,5,0
45960,桃園市總預算歲入來源別預算比較總表,2017/06/03,351,3,0
45963,全解析紅外線衛星雲圖KMZ檔-東亞,2017/06/05,367,17,0
45965,全解析可見光衛星雲圖-東亞,2017/06/05,353,21,0
45976,嘉義縣政府防災資訊網-相關連結,2017/06/05,311,8,0
45978,嘉義縣政府防災資訊網-歷史專案,2017/06/05,289,12,0
45984,航港局新船營運之標準作業程序及查核點評估案,2017/06/06,358,23,0
45991,桃園市104年A2道路交通事故-機車傷亡者與戴用安全帽關係統計,2017/06/06,421,8,0
45992,桃園市104年A2道路交通事故-駕駛人年齡分布統計,2017/06/06,409,5,0
45993,桃園市104年A2道路交通事故-未滿14歲兒童統計,2017/06/06,399,4,0
45994,桃園市104年A2道路交通事故-第一當事者車輛用途,2017/06/06,391,1,0
45995,桃園市105年A1道路交通事故-路段(口)統計,2017/06/06,472,31,0
45996,桃園市105年A1道路交通事故-道路類別統計,2017/06/06,392,8,0
45997,桃園市105年A1道路交通事故-事故原因統計,2017/06/06,566,31,0
45998,桃園市105年A1道路交通事故-車種別統計,2017/06/06,450,17,0
46000,桃園市105年A1道路交通事故-駕駛人年齡分布統計,2017/06/06,499,18,0
46007,中區國稅局扣免繳(外僑人工建檔部分)統計表-105年度,2017/06/08,375,27,0
46008,我國租稅協定締約國自發提供案件統計表,2017/06/19,729,108,0
46011,財政部財政人員訓練所受訓學員性別比例,2017/06/07,527,26,0
46012,社會經濟入口網社會企業案例介紹,2017/06/07,778,115,0
46013,司法院各級法院裁判書98年12月,2017/06/07,246,17,0
46014,司法院各級法院裁判書98年11月,2017/06/07,168,10,0
46015,司法院各級法院裁判書98年10月,2017/06/07,235,12,0
